1.58E+12,eSense-0869,-0.972045898,0.085449219,0.160766602,2.408536585,2.62195122,-2.43902439,squat
1.58E+12,eSense-0869,-0.934570313,0.031860352,0.186157227,27.62195122,0.457317073,-2.62195122,squat
1.58E+12,eSense-0869,-0.836547852,0.060791016,0.167724609,48.35365854,0.609756098,-0.670731707,squat
1.58E+12,eSense-0869,-0.756591797,0.093261719,0.146850586,35.48780488,-2.865853659,0.853658537,squat
1.58E+12,eSense-0869,-0.822998047,0.120239258,0.147094727,20.97560976,7.591463415,4.725609756,squat
1.58E+12,eSense-0869,-0.886108398,0.16003418,0.140380859,4.725609756,2.37804878,4.817073171,squat
1.58E+12,eSense-0869,-0.950561523,0.179077148,0.139770508,-20.39634146,0.731707317,7.195121951,squat
1.58E+12,eSense-0869,-1.029907227,0.154418945,0.155639648,-38.7195122,3.993902439,5.609756098,squat
1.58E+12,eSense-0869,-1.027099609,0.142089844,0.159179688,-25.70121951,3.87195122,4.664634146,squat
1.58E+12,eSense-0869,-0.971191406,0.137084961,0.152709961,-12.10365854,2.530487805,-5.396341463,squat
1.58E+12,eSense-0869,-0.970825195,0.126831055,0.144042969,-8.841463415,1.524390244,-12.34756098,squat
1.58E+12,eSense-0869,-1.035644531,0.118164063,0.168579102,-8.384146341,0.274390244,-5.701219512,squat
1.58E+12,eSense-0869,-1.068847656,0.129394531,0.186157227,-10.27439024,2.042682927,-3.719512195,squat
1.58E+12,eSense-0869,-1.037231445,0.128051758,0.205444336,-1.707317073,0.274390244,6.646341463,squat
1.58E+12,eSense-0869,-1.021118164,0.130371094,0.205078125,2.256097561,2.56097561,2.56097561,squat
1.58E+12,eSense-0869,-1.038208008,0.154541016,0.171020508,3.719512195,2.865853659,0.335365854,squat
1.58E+12,eSense-0869,-1.047485352,0.138305664,0.146118164,-1.25,3.079268293,-6.31097561,squat
1.58E+12,eSense-0869,-1.157348633,0.136108398,0.142211914,0.06097561,2.042682927,-2.774390244,squat
1.58E+12,eSense-0869,-1.228637695,0.132080078,0.155639648,-4.268292683,-1.554878049,-1.158536585,squat
1.58E+12,eSense-0869,-1.065063477,0.068359375,0.217407227,-5.365853659,-7.225609756,-10.21341463,squat
1.58E+12,eSense-0869,-1.080810547,0.023071289,0.221069336,2.652439024,2.134146341,-7.713414634,squat
1.58E+12,eSense-0869,-1.033935547,0.058349609,0.179321289,3.536585366,5.792682927,-1.524390244,squat
1.58E+12,eSense-0869,-0.945678711,0.062988281,0.133056641,0.243902439,6.006097561,-1.12804878,squat
1.58E+12,eSense-0869,-0.78125,0.080444336,0.111206055,-1.707317073,1.920731707,-1.920731707,squat
1.58E+12,eSense-0869,-0.728271484,0.048583984,0.118652344,-5.731707317,1.463414634,0.518292683,squat
1.58E+12,eSense-0869,-0.776245117,0.020996094,0.135498047,-1.951219512,-1.829268293,-0.274390244,squat
1.58E+12,eSense-0869,-0.826293945,0.031616211,0.167358398,-0.853658537,0.457317073,3.079268293,squat
1.58E+12,eSense-0869,-0.930053711,-0.00378418,0.190185547,-2.713414634,-1.097560976,-4.390243902,squat
1.58E+12,eSense-0869,-0.920410156,0.010498047,0.172851563,1.067073171,-0.731707317,-0.182926829,squat
1.58E+12,eSense-0869,-0.974731445,-0.006103516,0.211914063,-1.12804878,-5.579268293,-7.987804878,squat
1.58E+12,eSense-0869,-0.912353516,-0.013671875,0.221069336,-0.640243902,-2.743902439,-3.963414634,squat
1.58E+12,eSense-0869,-0.973144531,-0.026855469,0.212036133,0.670731707,1.859756098,-5.823170732,squat
1.58E+12,eSense-0869,-0.936157227,-0.033813477,0.210205078,-1.493902439,1.006097561,-1.768292683,squat
1.58E+12,eSense-0869,-0.946899414,-0.057495117,0.222167969,-1.920731707,1.768292683,-4.817073171,squat
1.58E+12,eSense-0869,-0.95300293,-0.049560547,0.213012695,2.164634146,3.262195122,0.335365854,squat
1.58E+12,eSense-0869,-0.888183594,-0.051391602,0.203369141,1.646341463,2.957317073,2.591463415,squat
1.58E+12,eSense-0869,-0.880737305,-0.052368164,0.222045898,2.743902439,-0.365853659,-2.042682927,squat
1.58E+12,eSense-0869,-0.758789063,-0.043334961,0.193115234,0.274390244,3.384146341,-1.31097561,squat
1.58E+12,eSense-0869,-0.737915039,-0.038208008,0.176269531,1.615853659,4.634146341,0.365853659,squat
1.58E+12,eSense-0869,-0.877807617,-0.038085938,0.189453125,4.695121951,2.164634146,-6.829268293,squat
1.58E+12,eSense-0869,-0.902099609,-0.010498047,0.192871094,6.18902439,0.701219512,3.75,squat
1.58E+12,eSense-0869,-0.980712891,0.004516602,0.226318359,8.719512195,-0.243902439,1.31097561,squat
1.58E+12,eSense-0869,-1.052856445,0.005737305,0.223510742,5.884146341,3.719512195,9.786585366,squat
1.58E+12,eSense-0869,-1.059326172,0.035888672,0.179199219,6.341463415,8.993902439,9.573170732,squat
1.58E+12,eSense-0869,-1.064941406,0.039794922,0.155273438,10.6402439,12.40853659,10.18292683,squat
1.58E+12,eSense-0869,-1.016113281,0.057373047,0.117553711,-0.884146341,8.048780488,6.768292683,squat
1.58E+12,eSense-0869,-1.020019531,0.060913086,0.150634766,-0.182926829,0.914634146,6.341463415,squat
1.58E+12,eSense-0869,-1.046630859,0.086669922,0.166870117,4.268292683,2.317073171,3.81097561,squat
1.58E+12,eSense-0869,-1.036865234,0.091796875,0.170532227,-1.219512195,0.243902439,6.402439024,squat
1.58E+12,eSense-0869,-0.967895508,0.0859375,0.160766602,1.951219512,2.317073171,4.451219512,squat
1.58E+12,eSense-0869,-0.989868164,0.086669922,0.137695313,0.457317073,3.475609756,-1.067073171,squat
1.58E+12,eSense-0869,-1.057128906,0.039916992,0.158081055,2.347560976,0.853658537,-1.859756098,squat
1.58E+12,eSense-0869,-1.198120117,0.011962891,0.190307617,21.76829268,1.890243902,-4.908536585,squat
1.58E+12,eSense-0869,-1.213623047,0.076538086,0.154541016,26.64634146,7.195121951,5.609756098,squat
1.58E+12,eSense-0869,-1.161987305,0.131835938,0.136352539,15.09146341,-0.731707317,6.219512195,squat
1.58E+12,eSense-0869,-1.06262207,0.095947266,0.173950195,14.93902439,1.097560976,-1.829268293,squat
1.58E+12,eSense-0869,-0.975341797,0.088378906,0.150756836,9.634146341,3.81097561,0.243902439,squat
1.58E+12,eSense-0869,-0.83581543,0.131835938,0.084228516,4.176829268,5.609756098,3.353658537,squat
1.58E+12,eSense-0869,-0.717407227,0.121459961,0.070922852,-20.21341463,4.146341463,4.054878049,squat
1.58E+12,eSense-0869,-0.6484375,0.065551758,0.097167969,-28.01829268,-1.463414634,8.048780488,squat
1.58E+12,eSense-0869,-0.805053711,0.041381836,0.164794922,-17.71341463,2.591463415,1.554878049,squat
1.58E+12,eSense-0869,-0.9609375,0.024902344,0.205200195,-8.780487805,-3.475609756,-9.024390244,squat
1.58E+12,eSense-0869,-0.943359375,0.079101563,0.176391602,-5.518292683,-1.951219512,1.37195122,squat
1.58E+12,eSense-0869,-0.955810547,0.075317383,0.188232422,-3.719512195,-3.719512195,-2.804878049,squat
1.58E+12,eSense-0869,-0.952514648,0.077148438,0.189331055,2.530487805,-0.945121951,-2.347560976,squat
1.58E+12,eSense-0869,-0.935180664,0.070800781,0.185180664,6.067073171,0.914634146,-2.713414634,squat
1.58E+12,eSense-0869,-0.897338867,0.063110352,0.15612793,9.817073171,4.176829268,-3.932926829,squat
1.58E+12,eSense-0869,-0.863647461,0.019287109,0.162475586,14.08536585,-1.097560976,-13.38414634,squat
1.58E+12,eSense-0869,-0.706787109,0.013671875,0.178955078,16.12804878,2.37804878,1.493902439,squat
1.58E+12,eSense-0869,-0.783447266,0.113891602,0.150878906,29.93902439,19.42073171,30.97560976,squat
1.58E+12,eSense-0869,-0.950439453,0.147583008,0.155639648,15.39634146,12.5,10.51829268,squat
1.58E+12,eSense-0869,-0.93762207,0.115722656,0.148681641,8.841463415,7.195121951,1.18902439,squat
1.58E+12,eSense-0869,-0.995117188,0.130371094,0.141723633,13.59756098,4.512195122,2.743902439,squat
1.58E+12,eSense-0869,-1.020385742,0.200927734,0.092407227,13.75,11.61585366,8.68902439,squat
1.58E+12,eSense-0869,-1.036865234,0.196777344,0.051269531,8.536585366,10.33536585,16.95121951,squat
1.58E+12,eSense-0869,-0.952026367,0.201782227,0.033935547,22.92682927,3.993902439,12.25609756,squat
1.58E+12,eSense-0869,-0.993408203,0.261352539,0.020385742,11.61585366,1.829268293,7.804878049,squat
1.58E+12,eSense-0869,-1.013183594,0.272460938,0.027832031,1.951219512,7.195121951,7.012195122,squat
1.58E+12,eSense-0869,-0.998535156,0.268554688,0.038085938,-4.329268293,4.146341463,8.109756098,squat
1.58E+12,eSense-0869,-1.021972656,0.256469727,0.016845703,-7.682926829,7.286585366,-2.286585366,squat
1.58E+12,eSense-0869,-1.004638672,0.225708008,0.040161133,-15.09146341,-1.097560976,-2.43902439,squat
1.58E+12,eSense-0869,-0.996337891,0.244506836,0.071044922,-15.51829268,-4.115853659,-6.25,squat
1.58E+12,eSense-0869,-1.039428711,0.230712891,0.084960938,-13.35365854,1.432926829,-7.317073171,squat
1.58E+12,eSense-0869,-1.233520508,0.299072266,0.079101563,-6.798780488,8.201219512,-3.384146341,squat
1.58E+12,eSense-0869,-1.129760742,0.250610352,0.033691406,-8.231707317,0.365853659,-9.817073171,squat
1.58E+12,eSense-0869,-1.110229492,0.162719727,0.055297852,-12.4695122,-2.103658537,-16.98170732,squat
1.58E+12,eSense-0869,-1.105834961,0.120361328,0.129516602,-10.30487805,-15.45731707,-11.03658537,squat
1.58E+12,eSense-0869,-1.006347656,0.125244141,0.130981445,-1.981707317,-9.481707317,-5.914634146,squat
1.58E+12,eSense-0869,-0.831054688,0.099365234,0.098144531,-8.018292683,-5.213414634,-18.1402439,squat
1.58E+12,eSense-0869,-0.665527344,0.070556641,0.099243164,-8.68902439,-12.16463415,-18.75,squat
1.58E+12,eSense-0869,-0.646972656,0.03112793,0.145996094,-7.652439024,-5.487804878,-18.47560976,squat
1.58E+12,eSense-0869,-0.816162109,-0.018310547,0.202880859,-2.073170732,-2.713414634,-16.8597561,squat
1.58E+12,eSense-0869,-0.909545898,-0.036376953,0.23059082,1.554878049,-3.109756098,-5.853658537,squat
1.58E+12,eSense-0869,-0.917602539,-0.023071289,0.240234375,1.097560976,-1.676829268,-0.274390244,squat
1.58E+12,eSense-0869,-0.941040039,-0.019897461,0.232421875,0.213414634,2.37804878,0.12195122,squat
1.58E+12,eSense-0869,-0.944946289,-0.003173828,0.22644043,-0.335365854,1.646341463,2.743902439,squat
1.58E+12,eSense-0869,-0.925048828,-0.027587891,0.229370117,-3.81097561,3.902439024,-0.914634146,squat
1.58E+12,eSense-0869,-0.869995117,-0.069946289,0.230957031,-3.262195122,2.134146341,-3.993902439,squat
1.58E+12,eSense-0869,-0.774658203,-0.0625,0.210327148,-0.792682927,2.591463415,-4.329268293,squat
1.58E+12,eSense-0869,-0.725585938,-0.005126953,0.155761719,2.347560976,7.865853659,5.213414634,squat
1.58E+12,eSense-0869,-0.850341797,0.021118164,0.161010742,1.463414634,9.085365854,8.902439024,squat
1.58E+12,eSense-0869,-0.965454102,0.016723633,0.16809082,-1.981707317,5.853658537,-4.146341463,squat
1.58E+12,eSense-0869,-1.015625,0.017211914,0.178100586,0.884146341,3.475609756,3.993902439,squat
1.58E+12,eSense-0869,-1.032836914,0.038574219,0.177612305,1.25,7.62195122,9.146341463,squat
1.58E+12,eSense-0869,-1.034179688,0.038574219,0.157958984,4.573170732,15,13.1402439,squat
1.58E+12,eSense-0869,-1.046264648,0.067871094,0.120361328,-0.396341463,13.90243902,16.2804878,squat
1.58E+12,eSense-0869,-1.021362305,0.108764648,0.1171875,-2.774390244,9.146341463,21.79878049,squat
1.58E+12,eSense-0869,-1.025512695,0.216918945,0.116699219,-1.006097561,15.09146341,39.84756098,squat
1.58E+12,eSense-0869,-1.000366211,0.185058594,0.10168457,6.768292683,3.506097561,-2.652439024,squat
1.58E+12,eSense-0869,-0.996337891,0.158447266,0.084594727,6.920731707,4.268292683,-3.079268293,squat
1.58E+12,eSense-0869,-1.030883789,0.186157227,0.080444336,5.091463415,7.682926829,4.207317073,squat
1.58E+12,eSense-0869,-1.033325195,0.194335938,0.069213867,-4.054878049,10.06097561,10.12195122,squat
1.58E+12,eSense-0869,-0.969848633,0.185668945,0.096313477,-0.609756098,-2.164634146,7.682926829,squat
1.58E+12,eSense-0869,-1.000732422,0.189208984,0.115234375,3.567073171,-1.18902439,0.945121951,squat
1.58E+12,eSense-0869,-1.200073242,0.25793457,0.10168457,4.756097561,3.475609756,1.524390244,squat
1.58E+12,eSense-0869,-1.258300781,0.268676758,0.084472656,-0.091463415,2.073170732,0.579268293,squat
1.58E+12,eSense-0869,-1.140014648,0.25378418,0.09362793,-5.091463415,-0.792682927,1.097560976,squat
1.58E+12,eSense-0869,-1.055541992,0.225585938,0.1328125,-2.347560976,-5.335365854,-0.213414634,squat
1.58E+12,eSense-0869,-0.929321289,0.215087891,0.108886719,-2.164634146,1.25,-3.018292683,squat
1.58E+12,eSense-0869,-0.787353516,0.154174805,0.08190918,-8.902439024,0.182926829,-6.737804878,squat
1.58E+12,eSense-0869,-0.703491211,0.118164063,0.094116211,1.402439024,-2.103658537,-10.54878049,squat
1.58E+12,eSense-0869,-0.692382813,0.137084961,0.056884766,3.140243902,4.054878049,-4.93902439,squat
1.58E+12,eSense-0869,-0.841308594,0.109619141,0.101806641,-1.890243902,-2.012195122,-13.1097561,squat
1.58E+12,eSense-0869,-0.947265625,0.073852539,0.159667969,6.463414634,-5.914634146,-4.329268293,squat
1.58E+12,eSense-0869,-0.936157227,0.131469727,0.149169922,11.73780488,-3.414634146,-0.823170732,squat
1.58E+12,eSense-0869,-0.942016602,0.129272461,0.153442383,4.573170732,-0.670731707,-1.097560976,squat
1.58E+12,eSense-0869,-0.958740234,0.115478516,0.166015625,1.615853659,-0.579268293,-5.12195122,squat
1.58E+12,eSense-0869,-0.957275391,0.105224609,0.179199219,1.615853659,-0.182926829,-4.817073171,squat
1.58E+12,eSense-0869,-0.930053711,0.072021484,0.188964844,4.969512195,-0.426829268,-10.21341463,squat
1.58E+12,eSense-0869,-0.863525391,0.037597656,0.173461914,3.719512195,-1.219512195,-14.90853659,squat
1.58E+12,eSense-0869,-0.814086914,0.020996094,0.151611328,0.243902439,1.493902439,-13.41463415,squat
1.58E+12,eSense-0869,-0.791137695,0.04284668,0.131469727,-3.353658537,1.920731707,-3.81097561,squat
1.58E+12,eSense-0869,-0.829711914,0.028564453,0.155151367,-0.884146341,1.859756098,4.847560976,squat
1.58E+12,eSense-0869,-0.916992188,0.064819336,0.166870117,9.542682927,-1.219512195,3.201219512,squat
1.58E+12,eSense-0869,-1.025390625,0.08972168,0.166992188,8.780487805,5.030487805,1.432926829,squat
1.58E+12,eSense-0869,-1.072631836,0.098754883,0.156982422,9.054878049,7.164634146,8.384146341,squat
1.58E+12,eSense-0869,-1.042114258,0.123413086,0.141601563,6.402439024,3.81097561,9.298780488,squat
1.58E+12,eSense-0869,-1.008911133,0.102050781,0.1484375,5.731707317,1.859756098,0.304878049,squat
1.58E+12,eSense-0869,-1.012939453,0.042480469,0.149291992,4.390243902,-1.920731707,-9.908536585,squat
1.58E+12,eSense-0869,-1.035766602,0.071411133,0.15234375,0.548780488,-0.670731707,4.512195122,squat
1.58E+12,eSense-0869,-1.010864258,0.106445313,0.142700195,0.731707317,3.170731707,9.847560976,squat
1.58E+12,eSense-0869,-1.045043945,0.181640625,0.150512695,-12.28658537,12.86585366,37.92682927,squat
1.58E+12,eSense-0869,-1.00012207,0.185913086,0.146240234,1.524390244,13.75,28.56707317,squat
1.58E+12,eSense-0869,-0.987670898,0.250366211,0.072509766,-2.347560976,13.20121951,7.408536585,squat
1.58E+12,eSense-0869,-1.024169922,0.230957031,0.066162109,-0.182926829,3.353658537,0.182926829,squat
1.58E+12,eSense-0869,-1.080810547,0.245117188,0.106201172,1.585365854,-3.170731707,-2.652439024,squat
1.58E+12,eSense-0869,-1.169921875,0.279907227,0.127563477,-1.18902439,-2.195121951,-4.634146341,squat
1.58E+12,eSense-0869,-1.151000977,0.248657227,0.116455078,-2.37804878,2.652439024,-7.865853659,squat
1.58E+12,eSense-0869,-1.112792969,0.211669922,0.092651367,-6.006097561,0.243902439,-9.695121951,squat
1.58E+12,eSense-0869,-1.022827148,0.179443359,0.124389648,-4.451219512,-8.68902439,-4.93902439,squat
1.58E+12,eSense-0869,-0.901733398,0.167602539,0.142089844,-2.743902439,-5,-4.268292683,squat
1.58E+12,eSense-0869,-0.878051758,0.122680664,0.13659668,7.164634146,-1.798780488,-3.323170732,squat
1.58E+12,eSense-0869,-0.784790039,0.115478516,0.108520508,5.945121951,-5.12195122,-5.030487805,squat
1.58E+12,eSense-0869,-0.655517578,0.118164063,0.114013672,4.115853659,-2.530487805,2.835365854,squat
1.58E+12,eSense-0869,-0.852783203,0.115112305,0.171386719,7.774390244,1.890243902,-2.652439024,squat
1.58E+12,eSense-0869,-0.885620117,0.109375,0.170043945,7.591463415,-1.768292683,-6.676829268,squat
1.58E+12,eSense-0869,-0.932739258,0.100952148,0.184082031,4.87804878,-7.37804878,-9.024390244,squat
1.58E+12,eSense-0869,-0.936401367,0.10949707,0.171386719,2.225609756,5.12195122,-2.012195122,squat
1.58E+12,eSense-0869,-0.943481445,0.094116211,0.179443359,-4.329268293,1.097560976,-5.457317073,squat
1.58E+12,eSense-0869,-0.953735352,0.076293945,0.202636719,0.579268293,-0.182926829,-5.091463415,squat
1.58E+12,eSense-0869,-0.947021484,0.061157227,0.209228516,2.103658537,-1.768292683,-4.329268293,squat
1.58E+12,eSense-0869,-0.899902344,0.049438477,0.208129883,2.530487805,-0.701219512,-4.268292683,squat
1.58E+12,eSense-0869,-0.840820313,0.033081055,0.210083008,-0.640243902,-2.43902439,-10.12195122,squat
1.58E+12,eSense-0869,-0.791992188,0.021362305,0.222900391,1.432926829,-5.914634146,-13.44512195,squat
1.58E+12,eSense-0869,-0.813842773,0.050170898,0.192993164,6.554878049,10.73170732,-4.024390244,squat
1.58E+12,eSense-0869,-0.933227539,0.078857422,0.13684082,2.347560976,13.1402439,-4.115853659,squat
1.58E+12,eSense-0869,-0.986083984,0.048095703,0.176269531,-5.518292683,2.286585366,-0.213414634,squat
1.58E+12,eSense-0869,-0.999511719,0.025512695,0.210571289,2.713414634,0.274390244,-2.5,squat
1.58E+12,eSense-0869,-1.024902344,0.032348633,0.22277832,4.93902439,0.518292683,-5.274390244,squat
1.58E+12,eSense-0869,-1.013916016,0.011352539,0.220703125,2.5,3.048780488,-3.506097561,squat
1.58E+12,eSense-0869,-1.01953125,-0.017089844,0.195800781,5.548780488,8.902439024,-4.237804878,squat
1.58E+12,eSense-0869,-1.016235352,0.008422852,0.202636719,1.676829268,3.170731707,-1.554878049,squat
1.58E+12,eSense-0869,-1.028076172,0.029541016,0.205810547,1.676829268,3.597560976,4.817073171,squat
1.58E+12,eSense-0869,-1.004882813,0.019165039,0.20690918,2.743902439,-1.18902439,6.981707317,squat
1.58E+12,eSense-0869,-0.964599609,-0.000366211,0.248291016,3.81097561,0.914634146,0.945121951,squat
1.58E+12,eSense-0869,-0.978881836,0.017700195,0.221801758,7.134146341,6.31097561,-1.798780488,squat
1.58E+12,eSense-0869,-1.016357422,0.046142578,0.22253418,4.969512195,6.158536585,4.146341463,squat
1.58E+12,eSense-0869,-0.981201172,0.066040039,0.193603516,3.506097561,7.835365854,2.37804878,squat
1.58E+12,eSense-0869,-0.986206055,0.064453125,0.186035156,-0.06097561,5.853658537,4.908536585,squat
1.58E+12,eSense-0869,-1.010742188,0.076538086,0.154663086,1.585365854,4.268292683,-0.426829268,squat
1.58E+12,eSense-0869,-1.10925293,0.071899414,0.173583984,-2.774390244,0.182926829,-3.140243902,squat
1.58E+12,eSense-0869,-1.123535156,0.013671875,0.237304688,-4.542682927,-3.231707317,-1.981707317,squat
1.58E+12,eSense-0869,-1.161376953,0.068237305,0.229125977,10,2.042682927,-0.701219512,squat
1.58E+12,eSense-0869,-1.168701172,0.086791992,0.191894531,-1.615853659,0.243902439,-2.682926829,squat
1.58E+12,eSense-0869,-1.065551758,0.051879883,0.229370117,-3.170731707,-7.530487805,-4.207317073,squat
1.58E+12,eSense-0869,-0.941894531,0.077392578,0.193969727,-1.067073171,-0.975609756,-4.969512195,squat
1.58E+12,eSense-0869,-0.867553711,0.030151367,0.192138672,-4.969512195,-0.884146341,-8.109756098,squat
1.58E+12,eSense-0869,-0.75390625,0.017700195,0.150390625,4.329268293,5.335365854,-8.75,squat
1.58E+12,eSense-0869,-0.690185547,0.039428711,0.115112305,1.25,7.012195122,-0.06097561,squat
1.58E+12,eSense-0869,-0.820922852,-0.040039063,0.185180664,-1.676829268,2.62195122,-6.646341463,squat
1.58E+12,eSense-0869,-0.879882813,-0.036499023,0.217285156,4.786585366,-2.286585366,-7.713414634,squat
1.58E+12,eSense-0869,-0.921630859,-0.03894043,0.226074219,1.859756098,0.792682927,-1.402439024,squat
1.58E+12,eSense-0869,-0.947875977,-0.028442383,0.234619141,3.902439024,1.493902439,-0.091463415,squat
1.58E+12,eSense-0869,-0.942382813,-0.022460938,0.221313477,2.682926829,2.195121951,0.06097561,squat
1.58E+12,eSense-0869,-0.94152832,-0.034057617,0.232055664,1.676829268,-1.067073171,-6.37195122,squat
1.58E+12,eSense-0869,-0.939697266,-0.053222656,0.233886719,0.975609756,-1.585365854,-3.841463415,squat
