ExerciseType,ExerciseSubType,Device:xAcceleration,Device:yAcceleration,Device:zAcceleration,Device:xRotationRate,Device:yRotationRate,Device:zRotationRate,AccRms,RotRms,roll,pitch
pushup,pushup,-0.605957031,0.665405273,-0.122680664,-8.262195122,1.12804878,22.5,0.908294361,23.9955488,-1.388473935,1.371038719
pushup,pushup,-0.614868164,0.687866211,-0.099731445,-7.743902439,5.274390244,21.37195122,0.927991996,23.33554191,-1.426812941,1.409996989
pushup,pushup,-0.595703125,0.773925781,-0.091186523,1.18902439,6.493902439,19.3597561,0.980886492,20.45445438,-1.453513708,1.418901611
pushup,pushup,-0.590332031,0.83605957,-0.105102539,-7.43902439,6.798780488,17.22560976,1.028850842,19.95705719,-1.445740562,1.394602813
pushup,pushup,-0.584960938,0.880859375,-0.119384766,-7.5,7.926829268,14.69512195,1.064117127,18.30385837,-1.436085009,1.369471041
pushup,pushup,-0.578491211,0.963500977,-0.137207031,-0.487804878,10.18292683,13.47560976,1.132171358,16.89739657,-1.429342731,1.337918667
pushup,pushup,-0.571166992,0.950195313,-0.133178711,-1.615853659,7.774390244,5.457317073,1.116619646,9.635062862,-1.43154415,1.341719791
pushup,pushup,-0.560668945,0.92956543,-0.11730957,0.487804878,4.115853659,1.981707317,1.091880529,4.594057992,-1.44526165,1.364540346
pushup,pushup,-0.585327148,0.939941406,-0.120117188,0.304878049,7.073170732,-0.030487805,1.113788964,7.079803976,-1.443693032,1.368392594
pushup,pushup,-0.604858398,0.979736328,-0.156738281,2.5,5.579268293,-4.634146341,1.16202575,7.671606546,-1.412160503,1.317241301
pushup,pushup,-0.582397461,0.911010742,-0.124389648,2.652439024,3.109756098,-9.146341463,1.088393384,10.01806258,-1.435095213,1.360375855
pushup,pushup,-0.560058594,0.846313477,-0.116699219,2.347560976,2.530487805,-8.048780488,1.021533572,8.757698237,-1.433769199,1.365366122
pushup,pushup,-0.545166016,0.821777344,-0.125976563,4.695121951,3.231707317,-8.445121951,0.994180106,10.18863029,-1.418682832,1.343703139
pushup,pushup,-0.554199219,0.766723633,-0.139404297,5.609756098,4.603658537,-9.054878049,0.956261189,11.60404463,-1.390942827,1.324367038
