ExerciseType,ExerciseSubType,Device:xAcceleration,Device:yAcceleration,Device:zAcceleration,Device:xRotationRate,Device:yRotationRate,Device:zRotationRate,AccRms,RotRms,roll,pitch
squat,squat,-0.83581543,0.131835938,0.084228516,4.176829268,5.609756098,3.353658537,0.850330871,7.756435508,1.002271779,-1.470361335
squat,squat,-0.717407227,0.121459961,0.070922852,-20.21341463,4.146341463,4.054878049,0.731064773,21.02893993,1.042284567,-1.472256551
squat,squat,-0.6484375,0.065551758,0.097167969,-28.01829268,-1.463414634,8.048780488,0.658946006,29.1881684,0.593490706,-1.42205367
squat,squat,-0.805053711,0.041381836,0.164794922,-17.71341463,2.591463415,1.554878049,0.822788734,17.96937356,0.246024141,-1.368885138
squat,squat,-0.9609375,0.024902344,0.205200195,-8.780487805,-3.475609756,-9.024390244,0.982918168,13.06202314,0.120765794,-1.360414484
squat,squat,-0.943359375,0.079101563,0.176391602,-5.518292683,-1.951219512,1.37195122,0.962963117,6.011743663,0.421558293,-1.385948443
squat,squat,-0.955810547,0.075317383,0.188232422,-3.719512195,-3.719512195,-2.804878049,0.977076228,5.961281977,0.380618185,-1.376349741
squat,squat,-0.952514648,0.077148438,0.189331055,2.530487805,-0.945121951,-2.347560976,0.974208543,3.578780039,0.386937158,-1.374584023
squat,squat,-0.935180664,0.070800781,0.185180664,6.067073171,0.914634146,-2.713414634,0.955964175,6.70884129,0.365184533,-1.375309257
squat,squat,-0.897338867,0.063110352,0.15612793,9.817073171,4.176829268,-3.932926829,0.913003773,11.37052074,0.384140769,-1.39853088
squat,squat,-0.863647461,0.019287109,0.162475586,14.08536585,-1.097560976,-13.38414634,0.879009241,19.46118045,0.118154813,-1.384842539
squat,squat,-0.706787109,0.013671875,0.178955078,16.12804878,2.37804878,1.493902439,0.729218662,16.37073053,0.076250243,-1.322812719
squat,squat,-0.783447266,0.113891602,0.150878906,29.93902439,19.42073171,30.97560976,0.805931362,47.25461249,0.646600675,-1.380542217
squat,squat,-0.950439453,0.147583008,0.155639648,15.39634146,12.5,10.51829268,0.974340597,22.44842559,0.758834367,-1.408481507
squat,squat,-0.93762207,0.115722656,0.148681641,8.841463415,7.195121951,1.18902439,0.956364528,11.46102239,0.661384114,-1.413532654
squat,squat,-0.995117188,0.130371094,0.141723633,13.59756098,4.512195122,2.743902439,1.013578033,14.58706859,0.743699603,-1.429328641
squat,squat,-1.020385742,0.200927734,0.092407227,13.75,11.61585366,8.68902439,1.044077637,19.98723846,1.139737815,-1.480481616
squat,squat,-1.036865234,0.196777344,0.051269531,8.536585366,10.33536585,16.95121951,1.056616961,21.61103699,1.315916999,-1.521389898
squat,squat,-0.952026367,0.201782227,0.033935547,22.92682927,3.993902439,12.25609756,0.973766857,26.3021422,1.404176485,-1.535165817
squat,squat,-0.993408203,0.261352539,0.020385742,11.61585366,1.829268293,7.804878049,1.027414515,14.11348292,1.492953008,-1.550278194
squat,squat,-1.013183594,0.272460938,0.027832031,1.951219512,7.195121951,7.012195122,1.049547798,10.23464303,1.468998887,-1.543333354
squat,squat,-0.998535156,0.268554688,0.038085938,-4.329268293,4.146341463,8.109756098,1.034719584,10.08478336,1.4299176,-1.532672997
squat,squat,-1.021972656,0.256469727,0.016845703,-7.682926829,7.286585366,-2.286585366,1.053797233,10.83282805,1.505207533,-1.554314303
squat,squat,-1.004638672,0.225708008,0.040161133,-15.09146341,-1.097560976,-2.43902439,1.030463916,15.32663524,1.394705251,-1.530841902
squat,squat,-0.996337891,0.244506836,0.071044922,-15.51829268,-4.115853659,-6.25,1.028357995,17.22846943,1.288018594,-1.49961076
squat,squat,-1.039428711,0.230712891,0.084960938,-13.35365854,1.432926829,-7.317073171,1.06810994,15.29421575,1.217953061,-1.489239525
squat,squat,-1.233520508,0.299072266,0.079101563,-6.798780488,8.201219512,-3.384146341,1.271720929,11.17747127,1.312227381,-1.506757341
squat,squat,-1.129760742,0.250610352,0.033691406,-8.231707317,0.365853659,-9.817073171,1.15771326,12.81677728,1.437160163,-1.540983445
squat,squat,-1.110229492,0.162719727,0.055297852,-12.4695122,-2.103658537,-16.98170732,1.123452307,21.17291896,1.243205765,-1.521029866
squat,squat,-1.105834961,0.120361328,0.129516602,-10.30487805,-15.45731707,-11.03658537,1.119880512,21.6084562,0.748775559,-1.454206397
squat,squat,-1.006347656,0.125244141,0.130981445,-1.981707317,-9.481707317,-5.914634146,1.022535006,11.3495742,0.763010292,-1.441368642
squat,squat,-0.831054688,0.099365234,0.098144531,-8.018292683,-5.213414634,-18.1402439,0.842708546,20.5071002,0.791578554,-1.453244441
squat,squat,-0.665527344,0.070556641,0.099243164,-8.68902439,-12.16463415,-18.75,0.676575266,23.97999101,0.618035298,-1.422767528
squat,squat,-0.646972656,0.03112793,0.145996094,-7.652439024,-5.487804878,-18.47560976,0.663970952,20.73701959,0.210065293,-1.348853416
squat,squat,-0.816162109,-0.018310547,0.202880859,-2.073170732,-2.713414634,-16.8597561,0.841199446,17.20209381,-0.090008846,-1.327155409
squat,squat,-0.909545898,-0.036376953,0.23059082,1.554878049,-3.109756098,-5.853658537,0.939025638,6.808343925,-0.156465952,-1.322504642
squat,squat,-0.917602539,-0.023071289,0.240234375,1.097560976,-1.676829268,-0.274390244,0.94880939,2.022791758,-0.095742959,-1.314736834
squat,squat,-0.941040039,-0.019897461,0.232421875,0.213414634,2.37804878,0.12195122,0.96952163,2.390718282,-0.085401017,-1.328658218
squat,squat,-0.944946289,-0.003173828,0.22644043,-0.335365854,1.646341463,2.743902439,0.971704086,3.217438587,-0.014015254,-1.335598271
squat,squat,-0.925048828,-0.027587891,0.229370117,-3.81097561,3.902439024,-0.914634146,0.953460579,5.530743264,-0.119701733,-1.327743666
squat,squat,-0.869995117,-0.069946289,0.230957031,-3.262195122,2.134146341,-3.993902439,0.902842809,5.581017319,-0.294073194,-1.311312102
squat,squat,-0.774658203,-0.0625,0.210327148,-0.792682927,2.591463415,-4.329268293,0.805132965,5.107503579,-0.288845696,-1.305677989
squat,squat,-0.725585938,-0.005126953,0.155761719,2.347560976,7.865853659,5.213414634,0.742134053,9.724319435,-0.03290348,-1.359335363
squat,squat,-0.850341797,0.021118164,0.161010742,1.463414634,9.085365854,8.902439024,0.865708731,12.80386175,0.130415526,-1.383663485
squat,squat,-0.965454102,0.016723633,0.16809082,-1.981707317,5.853658537,-4.146341463,0.980120312,7.442085036,0.09916531,-1.398418761
squat,squat,-1.015625,0.017211914,0.178100586,0.884146341,3.475609756,3.993902439,1.031266313,5.367758808,0.096342346,-1.397200819
squat,squat,-1.032836914,0.038574219,0.177612305,1.25,7.62195122,9.146341463,1.048706914,11.97130747,0.213860941,-1.40049651
squat,squat,-1.034179688,0.038574219,0.157958984,4.573170732,15,13.1402439,1.046884252,20.45922531,0.239516229,-1.419229288
squat,squat,-1.046264648,0.067871094,0.120361328,-0.396341463,13.90243902,16.2804878,1.055349728,21.41236046,0.513448172,-1.456260725
squat,squat,-1.021362305,0.108764648,0.1171875,-2.774390244,9.146341463,21.79878049,1.033800569,23.80209306,0.748138266,-1.456559403
squat,squat,-1.025512695,0.216918945,0.116699219,-1.006097561,15.09146341,39.84756098,1.054679489,42.62150415,1.077224171,-1.45748777
squat,squat,-1.000366211,0.185058594,0.10168457,6.768292683,3.506097561,-2.652439024,1.022408427,8.070807811,1.068358355,-1.469496906
squat,squat,-0.996337891,0.158447266,0.084594727,6.920731707,4.268292683,-3.079268293,1.012398635,8.694638751,1.080399246,-1.486093816
squat,squat,-1.030883789,0.186157227,0.080444336,5.091463415,7.682926829,4.207317073,1.050641324,10.13172647,1.162901072,-1.492919804
squat,squat,-1.033325195,0.194335938,0.069213867,-4.054878049,10.06097561,10.12195122,1.053716269,14.8364134,1.228648079,-1.503914541
squat,squat,-0.969848633,0.185668945,0.096313477,-0.609756098,-2.164634146,7.682926829,0.992146972,8.005298754,1.092271191,-1.471813126
squat,squat,-1.000732422,0.189208984,0.115234375,3.567073171,-1.18902439,0.945121951,1.024960673,3.876989233,1.023761916,-1.456151224
squat,squat,-1.200073242,0.25793457,0.10168457,4.756097561,3.475609756,1.524390244,1.231684124,6.084742624,1.195277236,-1.486266266
squat,squat,-1.258300781,0.268676758,0.084472656,-0.091463415,2.073170732,0.579268293,1.289435413,2.154519481,1.266179121,-1.50376458
squat,squat,-1.140014648,0.25378418,0.09362793,-5.091463415,-0.792682927,1.097560976,1.17166804,5.268395014,1.217360206,-1.488851531
squat,squat,-1.055541992,0.225585938,0.1328125,-2.347560976,-5.335365854,-0.213414634,1.087518769,5.832899548,1.038693974,-1.445630106
squat,squat,-0.929321289,0.215087891,0.108886719,-2.164634146,1.25,-3.018292683,0.960081859,3.918957987,1.102166875,-1.454160125
squat,squat,-0.787353516,0.154174805,0.08190918,-8.902439024,0.182926829,-6.737804878,0.806476623,11.16623918,1.082443079,-1.467138191
squat,squat,-0.703491211,0.118164063,0.094116211,1.402439024,-2.103658537,-10.54878049,0.719527964,10.84753356,0.898200764,-1.437801547
squat,squat,-0.692382813,0.137084961,0.056884766,3.140243902,4.054878049,-4.93902439,0.70811166,7.120191689,1.177460348,-1.488822466
squat,squat,-0.841308594,0.109619141,0.101806641,-1.890243902,-2.012195122,-13.1097561,0.854506348,13.39730033,0.82233286,-1.450371989
squat,squat,-0.947265625,0.073852539,0.159667969,6.463414634,-5.914634146,-4.329268293,0.963462621,9.772471016,0.433231657,-1.403809262
squat,squat,-0.936157227,0.131469727,0.149169922,11.73780488,-3.414634146,-0.823170732,0.95704039,12.25207737,0.722410696,-1.412781917
squat,squat,-0.942016602,0.129272461,0.153442383,4.573170732,-0.670731707,-1.097560976,0.963146517,4.75062224,0.700113312,-1.409327273
squat,squat,-0.958740234,0.115478516,0.166015625,1.615853659,-0.579268293,-5.12195122,0.97983637,5.401936607,0.607758909,-1.399336373
squat,squat,-0.957275391,0.105224609,0.179199219,1.615853659,-0.182926829,-4.817073171,0.979571719,5.084155702,0.530949703,-1.385740963
squat,squat,-0.930053711,0.072021484,0.188964844,4.969512195,-0.426829268,-10.21341463,0.951785013,11.36626909,0.364140123,-1.370348535
squat,squat,-0.863525391,0.037597656,0.173461914,3.719512195,-1.219512195,-14.90853659,0.881577405,15.41383937,0.21344706,-1.37255817
squat,squat,-0.814086914,0.020996094,0.151611328,0.243902439,1.493902439,-13.41463415,0.828350369,13.49976453,0.137611046,-1.38667087
squat,squat,-0.791137695,0.04284668,0.131469727,-3.353658537,1.920731707,-3.81097561,0.803130736,5.4276856,0.315050488,-1.406123089
squat,squat,-0.829711914,0.028564453,0.155151367,-0.884146341,1.859756098,4.847560976,0.84457666,5.266806899,0.182068182,-1.385936984
squat,squat,-0.916992188,0.064819336,0.166870117,9.542682927,-1.219512195,3.201219512,0.934302871,10.13892567,0.370502913,-1.390790542
squat,squat,-1.025390625,0.08972168,0.166992188,8.780487805,5.030487805,1.432926829,1.042766659,10.2203744,0.493025499,-1.409356487
squat,squat,-1.072631836,0.098754883,0.156982422,9.054878049,7.164634146,8.384146341,1.088547226,14.26943267,0.561529608,-1.425475446
squat,squat,-1.042114258,0.123413086,0.141601563,6.402439024,3.81097561,9.298780488,1.058906945,11.91562332,0.716873652,-1.43574432
squat,squat,-1.008911133,0.102050781,0.1484375,5.731707317,1.859756098,0.304878049,1.024865712,6.033582032,0.602287345,-1.424717888
squat,squat,-1.012939453,0.042480469,0.149291992,4.390243902,-1.920731707,-9.908536585,1.024762911,11.0064776,0.277219398,-1.424464899
squat,squat,-1.035766602,0.071411133,0.15234375,0.548780488,-0.670731707,4.512195122,1.049342948,4.594664935,0.438336561,-1.424760319
squat,squat,-1.010864258,0.106445313,0.142700195,0.731707317,3.170731707,9.847560976,1.026421209,10.37127728,0.640895523,-1.430556468
squat,squat,-1.045043945,0.181640625,0.150512695,-12.28658537,12.86585366,37.92682927,1.071337592,41.89194134,0.878840791,-1.427754734
squat,squat,-1.00012207,0.185913086,0.146240234,1.524390244,13.75,28.56707317,1.027713013,31.74057238,0.904276366,-1.4256029
squat,squat,-0.987670898,0.250366211,0.072509766,-2.347560976,13.20121951,7.408536585,1.021486519,15.31893121,1.288894238,-1.497512892
squat,squat,-1.024169922,0.230957031,0.066162109,-0.182926829,3.353658537,0.182926829,1.051970819,3.363621565,1.291798735,-1.506285253
squat,squat,-1.080810547,0.245117188,0.106201172,1.585365854,-3.170731707,-2.652439024,1.113333986,4.427454938,1.161944403,-1.472850075
squat,squat,-1.169921875,0.279907227,0.127563477,-1.18902439,-2.195121951,-4.634146341,1.209684955,5.263805818,1.143183547,-1.46218948
squat,squat,-1.151000977,0.248657227,0.116455078,-2.37804878,2.652439024,-7.865853659,1.183298547,8.634940797,1.132799416,-1.469962247
squat,squat,-1.112792969,0.211669922,0.092651367,-6.006097561,0.243902439,-9.695121951,1.136528321,11.40736981,1.158204381,-1.487727723
squat,squat,-1.022827148,0.179443359,0.124389648,-4.451219512,-8.68902439,-4.93902439,1.045871923,10.94104483,0.964650554,-1.449777054
squat,squat,-0.901733398,0.167602539,0.142089844,-2.743902439,-5,-4.268292683,0.928118126,7.123715535,0.867593321,-1.414507286
squat,squat,-0.878051758,0.122680664,0.13659668,7.164634146,-1.798780488,-3.323170732,0.897041854,8.100065272,0.731777295,-1.416465485
squat,squat,-0.784790039,0.115478516,0.108520508,5.945121951,-5.12195122,-5.030487805,0.800629373,9.321194498,0.81645085,-1.433388042
squat,squat,-0.655517578,0.118164063,0.114013672,4.115853659,-2.530487805,2.835365854,0.675770048,5.602046001,0.803272181,-1.398589794
squat,squat,-0.852783203,0.115112305,0.171386719,7.774390244,1.890243902,-2.652439024,0.877418624,8.429092386,0.591446343,-1.372465004
squat,squat,-0.885620117,0.109375,0.170043945,7.591463415,-1.768292683,-6.676829268,0.90840565,10.26339246,0.571591417,-1.381099458
squat,squat,-0.932739258,0.100952148,0.184082031,4.87804878,-7.37804878,-9.024390244,0.956075339,12.63608258,0.501620498,-1.37594401
squat,squat,-0.936401367,0.10949707,0.171386719,2.225609756,5.12195122,-2.012195122,0.958233028,5.936046858,0.568524546,-1.389772955
squat,squat,-0.943481445,0.094116211,0.179443359,-4.329268293,1.097560976,-5.457317073,0.964994828,7.051915604,0.483046955,-1.382848324
squat,squat,-0.953735352,0.076293945,0.202636719,0.579268293,-0.182926829,-5.091463415,0.978004871,5.12757386,0.360090364,-1.36144308
squat,squat,-0.947021484,0.061157227,0.209228516,2.103658537,-1.768292683,-4.329268293,0.971785197,5.127845767,0.284376509,-1.353356049
squat,squat,-0.899902344,0.049438477,0.208129883,2.530487805,-0.701219512,-4.268292683,0.924979156,5.011327146,0.233214502,-1.343512095
squat,squat,-0.840820313,0.033081055,0.210083008,-0.640243902,-2.43902439,-10.12195122,0.867299271,10.43133015,0.156184118,-1.325954308
squat,squat,-0.791992188,0.021362305,0.222900391,1.432926829,-5.914634146,-13.44512195,0.823038613,14.75830209,0.095546084,-1.296450344
squat,squat,-0.813842773,0.050170898,0.192993164,6.554878049,10.73170732,-4.024390244,0.837916189,13.20347246,0.254332509,-1.33795909
squat,squat,-0.933227539,0.078857422,0.13684082,2.347560976,13.1402439,-4.115853659,0.946497513,13.96843956,0.522789087,-1.425202093
squat,squat,-0.986083984,0.048095703,0.176269531,-5.518292683,2.286585366,-0.213414634,1.002868769,5.977087299,0.266369241,-1.393907525
squat,squat,-0.999511719,0.025512695,0.210571289,2.713414634,0.274390244,-2.5,1.021770445,3.699717419,0.120571729,-1.363158538
squat,squat,-1.024902344,0.032348633,0.22277832,4.93902439,0.518292683,-5.274390244,1.049333802,7.24443108,0.144197665,-1.356760368
squat,squat,-1.013916016,0.011352539,0.220703125,2.5,3.048780488,-3.506097561,1.03772079,5.276152251,0.051392759,-1.356465749
squat,squat,-1.01953125,-0.017089844,0.195800781,5.548780488,8.902439024,-4.237804878,1.038303413,11.3137693,-0.087061164,-1.381056738
squat,squat,-1.016235352,0.008422852,0.202636719,1.676829268,3.170731707,-1.554878049,1.036275482,3.909340315,0.041542353,-1.373978334
squat,squat,-1.028076172,0.029541016,0.205810547,1.676829268,3.597560976,4.817073171,1.048890494,6.241666068,0.142561287,-1.373218102
squat,squat,-1.004882813,0.019165039,0.20690918,2.743902439,-1.18902439,6.981707317,1.026142376,7.595196946,0.092361832,-1.367730544
squat,squat,-0.964599609,-0.000366211,0.248291016,3.81097561,0.914634146,0.945121951,0.996042654,4.031543901,-0.001474925,-1.318862184
squat,squat,-0.978881836,0.017700195,0.221801758,7.134146341,6.31097561,-1.798780488,1.003852064,9.693300182,0.079633112,-1.347972006
squat,squat,-1.016357422,0.046142578,0.22253418,4.969512195,6.158536585,4.146341463,1.041457156,8.933967308,0.204453274,-1.355245212
squat,squat,-0.981201172,0.066040039,0.193603516,3.506097561,7.835365854,2.37804878,1.002297036,8.907344956,0.32873289,-1.375985977
squat,squat,-0.986206055,0.064453125,0.186035156,-0.06097561,5.853658537,4.908536585,1.005666778,7.639552847,0.333514718,-1.384350018
squat,squat,-1.010742188,0.076538086,0.154663086,1.585365854,4.268292683,-0.426829268,1.025367505,4.573170732,0.45953501,-1.418954811
squat,squat,-1.10925293,0.071899414,0.173583984,-2.774390244,0.182926829,-3.140243902,1.125052438,4.194262178,0.392692068,-1.415567959
squat,squat,-1.123535156,0.013671875,0.237304688,-4.542682927,-3.231707317,-1.981707317,1.148403972,5.916676791,0.057549551,-1.362643113
squat,squat,-1.161376953,0.068237305,0.229125977,10,2.042682927,-0.701219512,1.185728245,10.23055533,0.289451614,-1.376009615
squat,squat,-1.168701172,0.086791992,0.191894531,-1.615853659,0.243902439,-2.682926829,1.187526332,3.141427672,0.424756722,-1.408053772
squat,squat,-1.065551758,0.051879883,0.229370117,-3.170731707,-7.530487805,-4.207317073,1.091193256,9.19039189,0.222441239,-1.358772165
squat,squat,-0.941894531,0.077392578,0.193969727,-1.067073171,-0.975609756,-4.969512195,0.964768974,5.175568665,0.379638038,-1.367699915
squat,squat,-0.867553711,0.030151367,0.192138672,-4.969512195,-0.884146341,-8.109756098,0.889087069,9.552272514,0.155655617,-1.352842614
squat,squat,-0.75390625,0.017700195,0.150390625,4.329268293,5.335365854,-8.75,0.768963764,11.12525023,0.117155837,-1.373899023
squat,squat,-0.690185547,0.039428711,0.115112305,1.25,7.012195122,-0.06097561,0.700829191,7.122997856,0.329999098,-1.405532927
squat,squat,-0.820922852,-0.040039063,0.185180664,-1.676829268,2.62195122,-6.646341463,0.84250183,7.338953566,-0.212938352,-1.348933509
squat,squat,-0.879882813,-0.036499023,0.217285156,4.786585366,-2.286585366,-7.713414634,0.907049493,9.361444195,-0.166423837,-1.328692346
squat,squat,-0.921630859,-0.03894043,0.226074219,1.859756098,0.792682927,-1.402439024,0.949752257,2.460462189,-0.170572473,-1.330247935
squat,squat,-0.947875977,-0.028442383,0.234619141,3.902439024,1.493902439,-0.091463415,0.97689507,4.179610076,-0.120639207,-1.328152266
squat,squat,-0.942382813,-0.022460938,0.221313477,2.682926829,2.195121951,0.06097561,0.968281733,3.467041213,-0.101142935,-1.340131677
squat,squat,-0.94152832,-0.034057617,0.232055664,1.676829268,-1.067073171,-6.37195122,0.970301669,6.674740736,-0.145724505,-1.329145591
squat,squat,-0.939697266,-0.053222656,0.233886719,0.975609756,-1.585365854,-3.841463415,0.969828129,4.268728201,-0.223747285,-1.326857164
squat,squat,-0.924926758,-0.061035156,0.239868164,2.073170732,0.487804878,-0.975609756,0.957471427,2.342606429,-0.249165241,-1.317048949
