ExerciseType,ExerciseSubType,Device:xAcceleration,Device:yAcceleration,Device:zAcceleration,Device:xRotationRate,Device:yRotationRate,Device:zRotationRate,AccRms,RotRms,roll,pitch
situp,situp,-0.69152832,-0.392333984,0.09777832,4.664634146,18.50609756,33.01829268,0.80106053,38.13714869,-1.326549889,-1.430332928
situp,situp,-0.787963867,-0.298583984,0.073242188,5.457317073,24.9695122,13.17073171,0.845815505,28.75286113,-1.330247525,-1.478111443
situp,situp,-0.932983398,-0.224975586,0.000732422,-3.384146341,13.1402439,-10.27439024,0.959725258,17.02003381,-1.567540776,-1.570011295
situp,situp,-0.883666992,-0.211181641,-0.030883789,1.676829268,0.823170732,-18.29268293,0.90907582,18.38781159,1.425582938,1.535860968
situp,situp,-0.834960938,-0.170288086,-0.010375977,4.87804878,-6.097560976,-23.35365854,0.852212099,24.62456044,1.509939664,1.558370065
situp,situp,-0.789916992,-0.307128906,0.015014648,-3.262195122,-4.176829268,-35.45731707,0.847657041,35.85120854,-1.521948096,-1.551790735
situp,situp,-0.782836914,-0.448608398,0.030761719,-6.280487805,-1.859756098,-42.86585366,0.902789794,43.36340196,-1.502332071,-1.531521351
situp,situp,-0.656738281,-0.464233398,-0.009277344,-10.21341463,-5.945121951,-42.5,0.804303355,44.11245078,1.550814763,1.556670872
situp,situp,-0.541870117,-0.490722656,-0.027832031,-8.963414634,-15.39634146,-54.17682927,0.731578137,57.03085973,1.514140606,1.519478504
situp,situp,-0.334228516,-0.587890625,-0.007080078,-11.64634146,-24.9695122,-79.08536585,0.676294474,83.7472919,1.55875372,1.549616149
situp,situp,-0.177246094,-0.65246582,0.055908203,-9.847560976,-39.08536585,-110.8536585,0.678419893,117.9541177,-1.485317566,-1.265247098
situp,situp,0.244262695,-0.974975586,0.144042969,-21.2195122,-56.67682927,-153.3536585,1.015376794,164.8632016,-1.424117301,1.037980961
situp,situp,0.762817383,-1.290649414,0.111328125,-36.67682927,-45.54878049,-170.6402439,1.503349667,180.3828541,-1.484751857,1.425876104
situp,situp,1.04284668,-1.23425293,-0.353149414,-57.65243902,-34.3597561,-48.32317073,1.653972189,82.70142317,1.292117895,-1.24427756
situp,situp,0.496704102,-0.824951172,-0.216674805,6.798780488,-1.18902439,36.98170732,0.987019439,37.62025879,1.313946107,-1.159456452
situp,situp,0.406494141,-1.095458984,-0.078369141,12.74390244,6.737804878,8.567073171,1.171071985,16.76901329,1.499377995,-1.38034028
situp,situp,0.479980469,-1.088623047,-0.084960938,9.573170732,8.170731707,39.3902439,1.192769781,41.35211928,1.4929098,-1.395601873
situp,situp,0.520629883,-1.302612305,-0.046020508,30.33536585,27.22560976,107.195122,1.403556974,114.6833136,1.535481617,-1.482631571
situp,situp,0.12878418,-1.106079102,0.068969727,63.75,48.7804878,169.3902439,1.115685067,187.4477346,-1.508521806,1.079118676
situp,situp,-0.05090332,-0.86706543,0.03527832,34.02439024,43.35365854,130.5792683,0.869274507,141.7326503,-1.530131723,-0.964753036
situp,situp,-0.290527344,-0.655273438,0.044677734,20.82317073,34.3597561,121.0365854,0.718182091,127.5305935,-1.502719869,-1.418210147
situp,situp,-0.588989258,-0.59387207,0.088989258,18.38414634,23.7804878,100.9756098,0.84113701,105.3544599,-1.422057152,-1.420842409
situp,situp,-0.591552734,-0.46862793,0.069091797,17.68292683,16.64634146,68.20121951,0.75783933,72.39608365,-1.424416631,-1.454525765
situp,situp,-0.744262695,-0.29675293,0.079101563,13.93292683,28.1097561,61.03658537,0.805137453,68.62761537,-1.310296348,-1.464912037
situp,situp,-0.869506836,-0.237792969,0.068481445,-1.219512195,22.31707317,37.83536585,0.904033928,43.94375808,-1.290396117,-1.49219962
situp,situp,-0.829711914,-0.293457031,0.076416016,2.5,11.98170732,21.58536585,0.883390229,24.81409537,-1.316054254,-1.478955959
situp,situp,-0.791870117,-0.237060547,0.049194336,2.347560976,7.713414634,20.6097561,0.828055595,22.13074455,-1.36618246,-1.508751815
situp,situp,-0.853637695,-0.0234375,0.022705078,2.682926829,15.45731707,16.2804878,0.854261173,22.60931291,-0.801269849,-1.54420457
situp,situp,-0.947021484,-0.001220703,-0.01965332,8.87195122,17.10365854,8.963414634,0.947226179,21.25063424,0.062032107,1.550046534
situp,situp,-0.978027344,0.028442383,-0.050415039,12.80487805,7.743902439,-11.98170732,0.979738807,19.17013921,-0.513653105,1.519294233
situp,situp,-0.944702148,0.011108398,-0.064819336,8.68902439,-2.43902439,-36.31097561,0.946988432,37.41570438,-0.169725996,1.502290181
situp,situp,-0.837646484,-0.102050781,-0.04296875,-2.012195122,-16.03658537,-51.31097561,0.844933315,53.79625654,1.17227388,1.519544252
situp,situp,-0.745239258,-0.266723633,0.022094727,-7.256097561,-17.95731707,-62.10365854,0.791840404,65.0536747,-1.488147499,-1.541157179
situp,situp,-0.626098633,-0.454467773,0.076904297,-5.914634146,-25.09146341,-82.83536585,0.777466865,86.75403315,-1.40316594,-1.448577568
situp,situp,-0.511230469,-0.585571289,0.097290039,-5.335365854,-23.1402439,-83.07926829,0.783400076,86.4066076,-1.406154766,-1.382739411
situp,situp,-0.362182617,-0.684326172,0.119995117,-9.268292683,-28.17073171,-99.14634146,0.783503277,103.4866581,-1.397213175,-1.250866896
situp,situp,-0.177612305,-0.828613281,0.155639648,-16.34146341,-38.04878049,-126.9207317,0.861608844,133.5051507,-1.385128187,-0.851236935
situp,situp,0.146850586,-0.99621582,0.096313477,-26.18902439,-42.07317073,-131.1890244,1.011576661,140.2375728,-1.474416537,0.990312377
situp,situp,0.240478516,-1.046508789,0.088378906,-26.61585366,-40.67073171,-115.5792683,1.077414216,125.3837284,-1.486545057,1.218605978
situp,situp,0.583862305,-1.110351563,0.040649414,-33.32317073,-28.17073171,-144.1463415,1.255160611,150.6060809,-1.53420317,1.501286914
situp,situp,0.884521484,-1.206176758,-0.098632813,-21.58536585,-2.134146341,-0.426829268,1.498989346,21.69481004,1.489204767,-1.459745297
situp,situp,0.527832031,-1.050170898,-0.073486328,-6.493902439,-0.12195122,52.01219512,1.177652669,52.41616241,1.500934616,-1.432462587
situp,situp,0.523803711,-1.173583984,-0.112548828,15.70121951,11.73780488,109.3902439,1.290091832,111.1329376,1.475186913,-1.359146024
situp,situp,0.280029297,-1.163208008,-0.056884766,27.83536585,8.902439024,140.9756098,1.197791782,143.9728571,1.521931908,-1.370384689
situp,situp,0.05859375,-1.041137695,-0.001098633,30.76219512,11.79878049,116.5853659,1.042785757,121.15144,1.569741104,-1.55204852
situp,situp,-0.169189453,-0.814697266,0.04675293,33.68902439,19.93902439,106.0365854,0.83339219,113.0321746,-1.513472324,-1.301189607
situp,situp,-0.378540039,-0.626586914,0.081665039,27.80487805,25.88414634,85.30487805,0.73659548,93.38106068,-1.441193735,-1.358315971
situp,situp,-0.497192383,-0.490600586,0.071899414,18.07926829,21.73780488,96.95121951,0.702181406,100.9897572,-1.42527837,-1.427181061
situp,situp,-0.63269043,-0.353149414,0.046508789,26.43292683,27.31707317,84.90853659,0.726068011,93.02892934,-1.439852692,-1.497418756
situp,situp,-0.752319336,-0.211425781,0.035766602,21.79878049,27.98780488,50.48780488,0.782281595,61.70512535,-1.403214334,-1.523290314
situp,situp,-0.794799805,-0.173339844,0.02746582,16.55487805,14.45121951,29.93902439,0.813945823,37.13821366,-1.413652054,-1.536253169
situp,situp,-0.908935547,-0.11328125,0.043334961,19.20731707,13.96341463,11.55487805,0.916992033,26.40858163,-1.205428979,-1.523155797
situp,situp,-1.016235352,-0.021118164,0.044311523,16.15853659,12.34756098,-1.829268293,1.017420158,20.41829546,-0.444739965,-1.527220326
situp,situp,-0.975341797,-0.040161133,0.026367188,9.085365854,0.945121951,-15.51829268,0.97652433,18.00706905,-0.989840816,-1.543769117
situp,situp,-0.923950195,-0.085327148,0.038574219,5.487804878,-2.347560976,-29.51219512,0.928683291,30.10974436,-1.14621867,-1.529071317
situp,situp,-0.862182617,-0.142211914,0.041870117,-4.481707317,-7.652439024,-49.45121951,0.874834956,50.24010982,-1.284466076,-1.522271516
situp,situp,-0.76953125,-0.279174805,0.051025391,-10.12195122,-16.25,-59.75609756,0.820195408,62.74796883,-1.390019501,-1.50458614
situp,situp,-0.561767578,-0.414550781,0.067504883,-13.99390244,-37.80487805,-68.7804878,0.701421465,79.72323132,-1.409374518,-1.451204602
situp,situp,-0.422851563,-0.591796875,0.10949707,-22.59146341,-33.56707317,-87.71341463,0.735538302,96.59588876,-1.387840628,-1.317412792
situp,situp,-0.262084961,-0.763916016,0.123535156,-20.06097561,-24.3902439,-96.76829268,0.817017222,101.7911057,-1.410471264,-1.130325872
situp,situp,-0.163818359,-0.82800293,0.123291016,-15.94512195,-23.01829268,-103.0792683,0.853009954,106.8149066,-1.422980717,-0.925628153
situp,situp,0.102172852,-0.890991211,0.120239258,-19.23780488,-40.94512195,-138.4146341,0.904854745,145.6200779,-1.436656711,0.704346699
situp,situp,0.399658203,-1.001220703,0.080444336,-22.07317073,-35,-102.4085366,1.08103694,110.4524026,-1.490622295,1.372167577
situp,situp,0.58996582,-1.095092773,0.057373047,-23.41463415,-43.96341463,-83.26219512,1.245222678,97.02381179,-1.518453145,1.473853077
situp,situp,0.978637695,-1.228149414,-0.079833984,-12.62195122,-17.19512195,-27.98780488,1.572404587,35.18953102,1.505884173,-1.489399916
situp,situp,0.62878418,-1.00402832,-0.066772461,-2.012195122,6.18902439,49.72560976,1.18655003,50.14966818,1.504389555,-1.464999853
situp,situp,0.467163086,-1.116943359,-0.024536133,12.10365854,18.38414634,96.06707317,1.210952451,98.55636932,1.548832646,-1.518322983
situp,situp,0.361206055,-1.240234375,-0.003662109,13.53658537,8.414634146,116.5243902,1.291767986,117.609433,1.56784358,-1.560658115
situp,situp,0.177734375,-1.052368164,0.049926758,37.77439024,25.18292683,123.0487805,1.068438553,131.1567259,-1.52338958,1.296947137
situp,situp,-0.05847168,-0.818359375,0.077392578,32.01219512,31.79878049,98.01829268,0.824087747,107.9051842,-1.47650635,-0.647024883
situp,situp,-0.237548828,-0.781616211,0.091796875,16.25,33.29268293,70.15243902,0.8220584,79.33366207,-1.453886939,-1.202039453
situp,situp,-0.416870117,-0.657714844,0.095458984,19.32926829,25.15243902,73.68902439,0.784526563,80.22679176,-1.426665394,-1.345687643
situp,situp,-0.493774414,-0.526855469,0.084838867,14.23780488,20.73170732,73.56707317,0.727040226,77.74723809,-1.411138174,-1.400640682
situp,situp,-0.619750977,-0.399291992,0.092041016,4.817073171,23.50609756,61.73780488,0.74296495,66.23667691,-1.344243096,-1.42336107
situp,situp,-0.634643555,-0.381469727,0.054931641,-4.664634146,17.22560976,46.52439024,0.742501906,49.8297033,-1.427779451,-1.484456404
situp,situp,-0.746337891,-0.260742188,0.009277344,1.18902439,22.10365854,37.86585366,0.790628108,43.86123999,-1.535230805,-1.558366479
situp,situp,-0.948120117,-0.165527344,0.01550293,8.81097561,21.46341463,27.4695122,0.962585788,35.95671786,-1.477410924,-1.554446554
situp,situp,-1.018798828,-0.10559082,0.006469727,13.53658537,15.21341463,11.40243902,1.024276491,23.33886766,-1.50960115,-1.564446064
situp,situp,-1.004394531,-0.104858398,0.003051758,6.890243902,6.829268293,-5.365853659,1.009857896,11.08633176,-1.541700929,-1.567757931
situp,situp,-0.961791992,-0.145629883,0.001586914,3.567073171,2.195121951,-21.55487805,0.972756093,21.95803587,-1.55989986,-1.569146373
situp,situp,-0.90234375,-0.209228516,-0.000610352,-0.731707317,-0.274390244,-44.23780488,0.926283535,44.24470665,1.56787918,1.570119919
situp,situp,-0.80480957,-0.305664063,-0.012207031,-9.115853659,-8.75,-52.04268293,0.860986629,53.55466492,1.530881436,1.555629888
situp,situp,-0.66015625,-0.39050293,-0.004150391,-7.682926829,-11.09756098,-56.06707317,0.767017626,57.66888171,1.560168405,1.564509427
situp,situp,-0.527832031,-0.515380859,0.013305664,-7.256097561,-19.54268293,-65.48780488,0.737835431,68.72568658,-1.544984912,-1.545593524
situp,situp,-0.412109375,-0.652832031,0.032470703,-7.225609756,-26.43292683,-71.37195122,0.772708318,76.45171338,-1.521099062,-1.492167302
situp,situp,-0.249755859,-0.796264648,0.082519531,-8.719512195,-26.2195122,-85.94512195,0.83858503,90.27766446,-1.467531659,-1.251687387
situp,situp,-0.063232422,-0.889038086,0.070678711,-18.7804878,-29.05487805,-104.9085366,0.894081952,110.4658034,-1.491462976,-0.729849171
situp,situp,0.121948242,-0.97644043,0.064453125,-18.59756098,-25.73170732,-114.8780488,0.986134622,119.1845465,-1.504883694,1.084587225
situp,situp,0.32421875,-1.017944336,0.063964844,-8.993902439,-22.68292683,-77.19512195,1.070242949,80.95981907,-1.508041565,1.3760087
situp,situp,0.44519043,-1.244628906,0.115600586,-7.103658537,-16.67682927,-94.48170732,1.326898311,96.20484196,-1.478182471,1.316741634
situp,situp,0.775024414,-1.222045898,-0.052490234,-7.164634146,-4.359756098,-29.60365854,1.448038067,30.76875127,1.527869961,-1.503172396
situp,situp,0.517944336,-0.979370117,-0.008056641,3.567073171,-1.493902439,25.18292683,1.107924668,25.47813885,1.562570163,-1.555242549
situp,situp,0.535522461,-1.254638672,-0.017944336,3.780487805,15.76219512,70.91463415,1.36426702,72.74355105,1.556494908,-1.537300767
situp,situp,0.327148438,-1.215820313,0.011230469,12.16463415,12.62195122,126.7987805,1.259115268,128.0047761,-1.561559641,1.536481443
situp,situp,0.17578125,-0.971313477,0.07019043,19.90853659,14.42073171,113.2012195,0.989583556,115.8396453,-1.498658305,1.19088875
situp,situp,-0.041625977,-0.757080078,0.065551758,16.67682927,21.18902439,97.4695122,0.761051903,101.1305948,-1.48442676,-0.565764669
situp,situp,-0.292480469,-0.755859375,0.078613281,20.27439024,26.40243902,71.76829268,0.814277758,79.11275194,-1.467163754,-1.308220733
situp,situp,-0.409912109,-0.629150391,0.089599609,14.57317073,25.54878049,65.82317073,0.756231606,72.09582023,-1.429333914,-1.355598494
situp,situp,-0.518676758,-0.545898438,0.0703125,8.292682927,21.06707317,52.92682927,0.756289978,57.56595712,-1.442700153,-1.436056378
situp,situp,-0.61328125,-0.458984375,0.033691406,7.073170732,18.90243902,49.05487805,0.766756584,53.04444368,-1.497523486,-1.515915187
situp,situp,-0.641357422,-0.403686523,0.032958984,8.079268293,22.86585366,40.45731707,0.758543635,47.1690189,-1.489332023,-1.519452076
situp,situp,-0.815307617,-0.312255859,0.019287109,7.835365854,27.62195122,38.35365854,0.873270991,47.91000178,-1.509107694,-1.547144503
situp,situp,-0.927368164,-0.225097656,0.00012207,5.975609756,27.92682927,31.2804878,0.954295909,42.3566361,-1.570254029,-1.570664696
situp,situp,-1.058105469,-0.132080078,-0.049072266,8.536585366,13.20121951,13.81097561,1.067445745,20.92578633,1.215067624,1.524452054
situp,situp,-0.988037109,-0.155517578,-0.028320313,7.256097561,-4.176829268,-13.44512195,1.000602362,15.8388181,1.390666543,1.542140965
situp,situp,-0.916015625,-0.208251953,0.008911133,4.146341463,-8.75,-42.80487805,0.939432227,43.88635588,-1.528032261,-1.561068488
situp,situp,-0.811523438,-0.279174805,0.028686523,-4.420731707,-12.04268293,-56.98170732,0.858680254,58.40791085,-1.468401,-1.535462063
situp,situp,-0.655395508,-0.422851563,0.03515625,-10.6097561,-12.40853659,-62.92682927,0.780757759,65.01018802,-1.487846227,-1.517206413
situp,situp,-0.515991211,-0.497070313,0.049438477,-3.81097561,-15.12195122,-58.62804878,0.718171281,60.66667164,-1.471662628,-1.475275277
situp,situp,-0.346679688,-0.563598633,0.061645508,-9.817073171,-17.43902439,-51.52439024,0.664552777,55.27438183,-1.461851025,-1.394818776
situp,situp,-0.29675293,-0.715942383,0.05859375,-7.43902439,-12.22560976,-62.89634146,0.777218775,64.50390986,-1.489136889,-1.375854264
situp,situp,-0.171020508,-0.816772461,0.028442383,-15.15243902,-18.01829268,-105.6707317,0.834969602,108.2615297,-1.535987496,-1.405994911
situp,situp,0.056518555,-0.934692383,-0.009643555,-21.95121951,-22.83536585,-119.9390244,0.936449249,124.0511167,1.560479336,-1.401797471
situp,situp,0.335449219,-1.116821289,0.045898438,-6.554878049,-36.98170732,-91.2195122,1.167014412,98.64893567,-1.529722053,1.434813948
situp,situp,0.81652832,-1.310913086,0.014892578,-18.75,-46.73780488,-115.945122,1.544484835,126.4090828,-1.559436354,1.552559449
situp,situp,0.719726563,-1.285766602,-0.021362305,11.98170732,16.37195122,26.95121951,1.473654786,33.73381583,1.554183405,-1.541123898
situp,situp,0.327148438,-0.951171875,0.018676758,4.115853659,5.731707317,18.38414634,1.006033229,19.69186524,-1.551163326,1.513768675
situp,situp,0.431762695,-1.106933594,0.07824707,4.725609756,13.20121951,50.6097561,1.190732384,52.51619747,-1.50022558,1.391515123
situp,situp,0.312133789,-1.217529297,0.060791016,17.13414634,16.2195122,90.97560976,1.258372218,93.98517499,-1.520907938,1.378444764
situp,situp,0.140014648,-1.06262207,0.084594727,29.42073171,31.82926829,106.3109756,1.075140006,114.8072529,-1.491354449,1.027305422
situp,situp,-0.151000977,-0.876098633,0.111450195,4.725609756,35,93.47560976,0.895975031,99.92507697,-1.444264031,-0.934970366
situp,situp,-0.169555664,-0.869628906,0.085327148,5.579268293,17.68292683,68.20121951,0.890103522,70.67687372,-1.472990362,-1.104560287
situp,situp,-0.290283203,-0.701171875,0.106079102,12.80487805,18.90243902,72.89634146,0.766263083,76.3881123,-1.420646665,-1.220439307
situp,situp,-0.461303711,-0.565307617,0.087646484,11.09756098,26.18902439,65.57926829,0.734884836,71.48189482,-1.416978908,-1.383036935
situp,situp,-0.571899414,-0.479370117,0.053955078,9.93902439,15.85365854,71.31097561,0.748181662,73.72501568,-1.458713929,-1.476731101
situp,situp,-0.63293457,-0.414306641,0.063842773,6.341463415,17.43902439,64.72560976,0.759165372,67.3330401,-1.417903464,-1.470268454
situp,situp,-0.735595703,-0.3046875,0.068237305,4.695121951,18.20121951,47.56097561,0.799119416,51.14073682,-1.350473578,-1.478296363
situp,situp,-0.924926758,-0.18371582,0.021362305,8.353658537,21.2195122,31.8597561,0.9432377,39.1802931,-1.455037107,-1.54770422
situp,situp,-1.023803711,-0.121337891,-0.043945313,7.62195122,20.12195122,8.353658537,1.031905089,23.08182558,1.223318354,1.527899086
situp,situp,-1.025268555,-0.084228516,-0.053100586,7.5,8.719512195,0,1.030092095,11.50129962,1.008298397,1.519050681
situp,situp,-0.948730469,-0.127197266,-0.038818359,1.12804878,-5.091463415,-20.82317073,0.958006008,21.46625102,1.274591901,1.529903028
situp,situp,-0.890014648,-0.198974609,-0.00378418,-3.170731707,-8.262195122,-36.46341463,0.911993031,37.52196709,1.551780213,1.566544535
situp,situp,-0.816162109,-0.277709961,0.005249023,-14.81707317,-12.37804878,-46.06707317,0.862131639,49.94934413,-1.55189748,-1.564365067
situp,situp,-0.629516602,-0.418334961,-0.00793457,-9.847560976,-12.62195122,-47.5,0.755882431,50.12522429,1.551831575,1.558192767
situp,situp,-0.546875,-0.526855469,0.033203125,-4.908536585,-16.98170732,-56.43292683,0.760099598,59.13668359,-1.507858246,-1.510156479
situp,situp,-0.404541016,-0.597290039,0.039794922,-1.890243902,-24.60365854,-66.64634146,0.722490457,71.06791024,-1.504268857,-1.472741251
situp,situp,-0.283203125,-0.686645508,0.068237305,-2.62195122,-21.09756098,-95.6097561,0.745883633,97.94491906,-1.471743773,-1.334354908
situp,situp,-0.154418945,-0.792236328,0.097045898,-10.51829268,-31.31097561,-120.5792683,0.812958496,125.0214846,-1.448907419,-1.009713868
situp,situp,0.186035156,-0.918945313,0.116088867,-13.26219512,-54.17682927,-127.2865854,0.944746629,138.9708224,-1.44513361,1.012905101
situp,situp,0.477539063,-1.246337891,0.170776367,-27.77439024,-38.84146341,-149.7560976,1.345572838,157.1844929,-1.434621808,1.227351423
situp,situp,1.010986328,-1.463500977,-0.076904297,-41.37195122,-9.024390244,-43.07926829,1.780405217,60.40613647,1.518296445,-1.494873959
situp,situp,0.430297852,-0.926147461,-0.065673828,-1.646341463,5.579268293,47.31707317,1.023336901,47.67330582,1.500004056,-1.419341003
situp,situp,0.432495117,-1.203491211,-0.011230469,0.670731707,6.067073171,43.93292683,1.278893758,44.35494694,1.561465022,-1.544835465
situp,situp,0.406005859,-1.248657227,0.008300781,33.75,22.74390244,77.86585366,1.31303257,87.8603367,-1.564148659,1.550354196
situp,situp,0.250610352,-1.029663086,0.051269531,26.82926829,29.57317073,98.56707317,1.060961914,106.3477784,-1.521044885,1.369002107
situp,situp,0.042724609,-0.950683594,0.072265625,18.26219512,34.32926829,111.5243902,0.954383051,118.1088313,-1.494927849,0.533935797
situp,situp,-0.219238281,-0.835693359,0.08581543,19.57317073,35.67073171,128.0792683,0.868224108,134.3867891,-1.468467298,-1.197703639
situp,situp,-0.445800781,-0.647216797,0.108398438,8.841463415,31.12804878,80.91463415,0.793333562,87.1453092,-1.404852542,-1.332270851
situp,situp,-0.492919922,-0.557617188,0.080566406,2.225609756,11.40243902,44.14634146,0.748597304,45.64940765,-1.427305942,-1.40878168
situp,situp,-0.556030273,-0.560424805,0.071289063,-1.219512195,2.042682927,41.2195122,0.792671279,41.28810906,-1.444270451,-1.443281229
situp,situp,-0.619995117,-0.47265625,0.065063477,9.298780488,13.47560976,64.72560976,0.782324186,66.76424145,-1.434001083,-1.466237118
situp,situp,-0.668457031,-0.308959961,0.050537109,7.37804878,11.15853659,57.71341463,0.738136206,59.2434534,-1.408660462,-1.495337248
situp,situp,-0.826538086,-0.218139648,0.061157227,-5.426829268,18.35365854,32.83536585,0.857024107,38.00616408,-1.297455547,-1.496938891
situp,situp,-0.989501953,-0.161987305,0.014282227,0.731707317,19.08536585,18.20121951,1.002775141,26.38315707,-1.48285493,-1.556363576
situp,situp,-0.985107422,-0.081542969,-0.020629883,4.054878049,9.359756098,6.006097561,0.988691803,11.83724115,1.32300176,1.549857628
situp,situp,-0.988647461,-0.061767578,-0.011352539,-0.823170732,3.87195122,-15.76219512,0.990640155,16.25165872,1.389030452,1.559313932
situp,situp,-0.94909668,-0.173828125,0.017822266,-6.097560976,-0.670731707,-40.51829268,0.965048371,40.98002163,-1.468625244,-1.552020398
situp,situp,-0.804321289,-0.292480469,0.014770508,-9.542682927,-8.170731707,-52.86585366,0.855976477,54.33803582,-1.520338357,-1.552434451
situp,situp,-0.658081055,-0.436035156,0.001220703,-8.323170732,-7.743902439,-52.92682927,0.789429428,54.13402306,-1.567996782,-1.568941386
situp,situp,-0.579467773,-0.518798828,0.006713867,0.274390244,-5.945121951,-51.37195122,0.777804731,51.71554058,-1.557855873,-1.559210581
situp,situp,-0.546630859,-0.576049805,0.022705078,3.323170732,-11.43292683,-58.96341463,0.794452135,60.1534666,-1.531401589,-1.529283789
situp,situp,-0.398071289,-0.666503906,0.05871582,-2.835365854,-21.09756098,-87.37804878,0.778547208,89.93369662,-1.482927929,-1.42435151
situp,situp,-0.185668945,-0.773193359,0.07421875,-8.658536585,-18.84146341,-102.8963415,0.79862967,104.9648898,-1.475099631,-1.190516681
situp,situp,0.027709961,-0.865966797,0.076538086,-14.26829268,-28.7195122,-114.3292683,0.869784119,118.7416361,-1.482640852,0.347361652
situp,situp,0.255126953,-1.055175781,0.112426758,-16.34146341,-28.65853659,-108.0792683,1.091386946,113.0021388,-1.464648901,1.155728383
situp,situp,0.498413086,-1.187133789,0.088256836,-19.32926829,-25.70121951,-118.5670732,1.290539231,122.8508207,-1.496588371,1.395537372
situp,situp,0.794311523,-1.228881836,-0.088623047,-12.89634146,-6.067073171,-21.79878049,1.465924762,26.04442034,1.498804143,-1.459683709
situp,situp,0.418945313,-0.966186523,-0.063842773,5,-1.280487805,36.61585366,1.055039086,36.97783645,1.504815175,-1.419570502
situp,situp,0.575439453,-1.191040039,0.024536133,15.76219512,4.664634146,44.75609756,1.322992426,47.67928141,-1.550198646,1.528183191
situp,situp,0.433959961,-1.19140625,0.05078125,26.00609756,23.53658537,93.44512195,1.268995207,99.81121569,-1.528199159,1.454307818
situp,situp,0.205932617,-1.036987305,0.116455078,32.13414634,31.31097561,112.5,1.063631844,121.116599,-1.458963532,1.056130183
situp,situp,-0.075805664,-0.881713867,0.043701172,17.37804878,41.2804878,116.4634146,0.886044939,124.7790134,-1.52127296,-1.047843342
situp,situp,-0.296875,-0.684082031,0.093383789,23.23170732,31.82926829,107.7134146,0.751547419,114.6952232,-1.435125281,-1.266039547
situp,situp,-0.411010742,-0.634521484,0.116943359,12.74390244,27.01219512,76.25,0.764998754,81.89095331,-1.388539881,-1.293595354
situp,situp,-0.50769043,-0.595092773,0.091064453,0.396341463,12.83536585,56.95121951,0.787513629,58.38103379,-1.418948639,-1.393313645
situp,situp,-0.618896484,-0.475097656,0.107421875,-1.493902439,6.12804878,51.92073171,0.787584979,52.30245795,-1.34843054,-1.398938485
situp,situp,-0.661621094,-0.421875,0.106567383,2.317073171,17.37804878,41.92073171,0.791882311,45.43911481,-1.323368189,-1.411097839
situp,situp,-0.75012207,-0.351806641,0.094726563,3.567073171,25.42682927,36.70731707,0.833920952,44.79592375,-1.307776707,-1.445179717
situp,situp,-0.839111328,-0.266235352,0.042480469,1.158536585,27.92682927,25.39634146,0.881358993,37.76538309,-1.412570271,-1.520213965
situp,situp,-0.947387695,-0.180664063,-0.016113281,10.27439024,23.56707317,17.68292683,0.964594519,31.20346029,1.481842508,1.553789849
situp,situp,-0.989501953,-0.108886719,-0.046020508,7.591463415,11.58536585,8.262195122,0.996538168,16.12807759,1.170921447,1.524321058
situp,situp,-1.002075195,-0.135009766,-0.041625977,2.957317073,1.402439024,-8.902439024,1.011985699,9.485039803,1.271725674,1.529280421
situp,situp,-0.931640625,-0.172485352,-0.025878906,3.597560976,-5.731707317,-31.12804878,0.94782655,31.85514612,1.421871774,1.54302569
situp,situp,-0.864624023,-0.272460938,-0.021362305,-1.859756098,-10.12195122,-49.75609756,0.906788846,50.80926917,1.492551379,1.546094307
situp,situp,-0.698364258,-0.416137695,-0.005004883,-1.981707317,-8.993902439,-59.23780488,0.812962648,59.94943679,1.558769919,1.56362987
situp,situp,-0.611816406,-0.496826172,0.010375977,2.256097561,-13.47560976,-58.47560976,0.788202525,60.05063673,-1.549914841,-1.553838654
situp,situp,-0.482421875,-0.599243164,0.071289063,-1.280487805,-29.51219512,-82.22560976,0.772596509,87.37082013,-1.452387668,-1.424084808
situp,situp,-0.286743164,-0.710327148,0.126708984,8.475609756,-18.23170732,-66.58536585,0.776428661,69.55459768,-1.394271861,-1.154706973
situp,situp,-0.182128906,-0.744018555,0.166870117,-3.353658537,-24.60365854,-69.60365854,0.783951647,73.9003134,-1.350165203,-0.829091917
situp,situp,-0.066040039,-0.911376953,0.162841797,-18.84146341,-24.45121951,-88.87195122,0.928163072,94.08021361,-1.393985486,-0.385279302
situp,situp,0.128417969,-0.986450195,0.099975586,-22.74390244,-25.09146341,-94.69512195,0.999785117,100.5685475,-1.469792365,0.909292663
situp,situp,0.284912109,-0.968017578,0.059326172,-21.40243902,-25.54878049,-97.34756098,1.010817756,102.89486,-1.50958663,1.365503596
situp,situp,0.513061523,-1.077636719,0.026855469,-29.29878049,-13.7804878,-86.06707317,1.193840124,91.9557582,-1.545880777,1.518500488
situp,situp,0.690673828,-1.306152344,-0.060668945,-19.3902439,-6.37195122,-8.353658537,1.478764688,22.0537283,1.52438109,-1.483180983
situp,situp,0.524536133,-1.093261719,-0.06262207,3.048780488,2.408536585,47.01219512,1.214199681,47.17247716,1.513578814,-1.451973106
situp,situp,0.470214844,-1.221679688,-0.030883789,8.414634146,7.073170732,91.06707317,1.309410962,91.72811798,1.545521934,-1.505210363
situp,situp,0.246704102,-1.1796875,-0.005126953,19.66463415,22.37804878,118.5670732,1.205218568,122.2523037,1.566450328,-1.550017527
