time,eSense Name,Ax,Ay,Az,Gx,Gy,Gz,title,label
1.58204E+12,eSense-0869,-0.894775391,0.37890625,0.268920898,2.713414634,-10.76219512,-13.7804878,squat-1,squat
1.58204E+12,eSense-0869,-0.916015625,0.310791016,0.208374023,3.506097561,-3.140243902,-21.06707317,squat-1,squat
1.58204E+12,eSense-0869,-0.936401367,0.249389648,0.196044922,-4.390243902,-0.823170732,-24.3902439,squat-1,squat
1.58204E+12,eSense-0869,-0.945068359,0.202148438,0.182739258,-3.719512195,3.68902439,-11.46341463,squat-1,squat
1.58204E+12,eSense-0869,-0.924560547,0.164794922,0.186157227,0.945121951,8.048780488,-0.670731707,squat-1,squat
1.58204E+12,eSense-0869,-0.807739258,0.134887695,0.157714844,10.6097561,12.86585366,5.670731707,squat-1,squat
1.58204E+12,eSense-0869,-0.810668945,0.192016602,0.14453125,12.25609756,7.56097561,4.756097561,squat-1,squat
1.58204E+12,eSense-0869,-0.812744141,0.211669922,0.157226563,4.420731707,2.347560976,-3.567073171,squat-1,squat
1.58204E+12,eSense-0869,-0.912231445,0.23815918,0.173095703,6.493902439,-2.652439024,-7.804878049,squat-1,squat
1.58204E+12,eSense-0869,-0.933959961,0.305908203,0.151367188,4.207317073,2.347560976,3.81097561,squat-1,squat
1.58204E+12,eSense-0869,-0.947753906,0.318237305,0.146972656,-3.780487805,6.859756098,10.18292683,squat-1,squat
1.58204E+12,eSense-0869,-0.977294922,0.313598633,0.176513672,-9.725609756,5.823170732,11.00609756,squat-1,squat
1.58204E+12,eSense-0869,-0.967773438,0.28515625,0.202148438,-15.18292683,3.201219512,-7.530487805,squat-1,squat
1.58204E+12,eSense-0869,-0.972167969,0.242919922,0.213378906,-5.670731707,3.536585366,-10.27439024,squat-1,squat
1.58204E+12,eSense-0869,-0.940917969,0.252197266,0.204345703,1.12804878,3.414634146,-4.176829268,squat-1,squat
1.58204E+12,eSense-0869,-0.973876953,0.23840332,0.187866211,1.097560976,7.256097561,-3.475609756,squat-1,squat
1.58204E+12,eSense-0869,-1.001220703,0.264038086,0.155639648,-2.713414634,1.18902439,2.957317073,squat-1,squat
1.58204E+12,eSense-0869,-0.981323242,0.294555664,0.176635742,0.853658537,-1.798780488,2.652439024,squat-1,squat
1.58204E+12,eSense-0869,-0.980712891,0.30456543,0.204956055,2.743902439,-4.146341463,2.37804878,squat-1,squat
1.58204E+12,eSense-0869,-0.931884766,0.307128906,0.202148438,5.884146341,3.018292683,3.109756098,squat-1,squat
1.58204E+12,eSense-0869,-0.940185547,0.270629883,0.185302734,5.731707317,5.030487805,-3.841463415,squat-1,squat
1.58204E+12,eSense-0869,-0.972290039,0.280761719,0.158935547,6.707317073,6.036585366,-5.487804878,squat-1,squat
1.58204E+12,eSense-0869,-0.968017578,0.262817383,0.155151367,-0.945121951,3.932926829,-3.597560976,squat-1,squat
1.58204E+12,eSense-0869,-0.962646484,0.244506836,0.183349609,-2.408536585,1.158536585,-1.768292683,squat-1,squat
1.58204E+12,eSense-0869,-0.954711914,0.237304688,0.18737793,2.62195122,2.56097561,-1.981707317,squat-1,squat
1.58204E+12,eSense-0869,-1.108764648,0.25402832,0.195556641,1.920731707,4.054878049,-4.329268293,squat-1,squat
1.58204E+12,eSense-0869,-1.270629883,0.306518555,0.199707031,5.365853659,5.243902439,3.170731707,squat-1,squat
1.58204E+12,eSense-0869,-1.12878418,0.28894043,0.176269531,-0.06097561,0.945121951,-1.097560976,squat-1,squat
1.58204E+12,eSense-0869,-1.011230469,0.241333008,0.210571289,0.731707317,-3.68902439,1.036585366,squat-1,squat
1.58204E+12,eSense-0869,-0.936035156,0.238525391,0.160766602,7.804878049,3.445121951,6.585365854,squat-1,squat
1.58204E+12,eSense-0869,-0.853881836,0.250610352,0.144897461,7.774390244,0.457317073,10.39634146,squat-1,squat
1.58204E+12,eSense-0869,-0.709838867,0.257568359,0.112548828,24.51219512,-1.524390244,15.24390244,squat-1,squat
1.58204E+12,eSense-0869,-0.698364258,0.335571289,0.154418945,10.70121951,5.579268293,15.70121951,squat-1,squat
1.58204E+12,eSense-0869,-0.758300781,0.278442383,0.161254883,4.329268293,8.170731707,4.176829268,squat-1,squat
1.58204E+12,eSense-0869,-0.841308594,0.286376953,0.146850586,11.95121951,6.341463415,3.201219512,squat-1,squat
1.58204E+12,eSense-0869,-0.898925781,0.335571289,0.137939453,7.317073171,-0.518292683,0.884146341,squat-1,squat
1.58204E+12,eSense-0869,-0.894042969,0.342285156,0.14050293,3.963414634,-0.975609756,0.304878049,squat-1,squat
1.58204E+12,eSense-0869,-0.911621094,0.346313477,0.134033203,3.62804878,1.585365854,-3.262195122,squat-1,squat
1.58204E+12,eSense-0869,-0.913696289,0.338012695,0.133666992,2.591463415,1.097560976,-2.835365854,squat-1,squat
1.58204E+12,eSense-0869,-0.916748047,0.353881836,0.123413086,1.615853659,2.957317073,1.036585366,squat-1,squat
1.58204E+12,eSense-0869,-0.901489258,0.351806641,0.134277344,0.213414634,-0.213414634,-0.06097561,squat-1,squat
1.58204E+12,eSense-0869,-0.911865234,0.351806641,0.145019531,0.365853659,0.731707317,-0.457317073,squat-1,squat
1.58204E+12,eSense-0869,-0.900756836,0.361206055,0.142211914,0.731707317,0.579268293,1.37195122,squat-1,squat
1.58204E+12,eSense-0869,-0.895507813,0.360717773,0.149169922,0.548780488,-0.457317073,-0.853658537,squat-1,squat
1.58204E+12,eSense-0869,-0.90637207,0.353271484,0.151733398,0.914634146,1.31097561,-3.68902439,squat-1,squat
1.58204E+12,eSense-0869,-0.907348633,0.343505859,0.150512695,-1.493902439,2.835365854,-2.957317073,squat-1,squat
1.58204E+12,eSense-0869,-0.877319336,0.294921875,0.165283203,-3.75,1.280487805,-5.670731707,squat-1,squat
1.58204E+12,eSense-0869,-0.822509766,0.268676758,0.149291992,3.201219512,3.841463415,-5.518292683,squat-1,squat
1.58204E+12,eSense-0869,-0.82434082,0.28894043,0.130859375,-0.335365854,7.317073171,-1.280487805,squat-1,squat
1.58204E+12,eSense-0869,-0.82043457,0.280273438,0.147949219,0.579268293,1.432926829,0.030487805,squat-1,squat
1.58204E+12,eSense-0869,-0.836547852,0.289550781,0.150390625,2.713414634,1.768292683,-2.926829268,squat-1,squat
1.58204E+12,eSense-0869,-0.919311523,0.322998047,0.151367188,0.518292683,3.018292683,-0.243902439,squat-1,squat
1.58204E+12,eSense-0869,-0.858764648,0.342895508,0.124389648,-0.182926829,7.256097561,1.18902439,squat-1,squat
1.58204E+12,eSense-0869,-0.921386719,0.312255859,0.12902832,-8.597560976,4.847560976,-8.384146341,squat-1,squat
1.58204E+12,eSense-0869,-0.991943359,0.337036133,0.14453125,-9.908536585,1.768292683,-2.469512195,squat-1,squat
1.58204E+12,eSense-0869,-0.969726563,0.317016602,0.167114258,-3.932926829,0.579268293,-2.530487805,squat-1,squat
1.58204E+12,eSense-0869,-0.970336914,0.290283203,0.186279297,-2.164634146,3.81097561,-2.926829268,squat-1,squat
1.58204E+12,eSense-0869,-1.001098633,0.312744141,0.17175293,2.56097561,6.37195122,3.75,squat-1,squat
1.58204E+12,eSense-0869,-0.958496094,0.326782227,0.153808594,-1.12804878,3.384146341,-0.670731707,squat-1,squat
1.58204E+12,eSense-0869,-0.954711914,0.277954102,0.165039063,-0.152439024,0.670731707,-5.396341463,squat-1,squat
1.58204E+12,eSense-0869,-0.992675781,0.284179688,0.145263672,4.695121951,1.219512195,-7.134146341,squat-1,squat
1.58204E+12,eSense-0869,-0.941894531,0.298461914,0.143310547,2.225609756,0.548780488,0.457317073,squat-1,squat
1.58204E+12,eSense-0869,-0.939453125,0.283569336,0.14855957,2.530487805,3.62804878,-0.213414634,squat-1,squat
1.58204E+12,eSense-0869,-0.952514648,0.288696289,0.161132813,2.103658537,0.12195122,-0.091463415,squat-1,squat
1.58204E+12,eSense-0869,-0.932617188,0.295288086,0.170898438,3.597560976,0.426829268,1.493902439,squat-1,squat
1.58204E+12,eSense-0869,-0.927978516,0.294433594,0.165039063,-0.335365854,3.231707317,0.518292683,squat-1,squat
1.58204E+12,eSense-0869,-0.919433594,0.295532227,0.165527344,0.914634146,2.073170732,1.951219512,squat-1,squat
1.58204E+12,eSense-0869,-0.956542969,0.307128906,0.170288086,-1.646341463,4.146341463,1.097560976,squat-1,squat
1.58204E+12,eSense-0869,-1.15234375,0.339111328,0.202392578,3.62804878,5,-0.06097561,squat-1,squat
1.58204E+12,eSense-0869,-1.172241211,0.38659668,0.172485352,3.445121951,8.018292683,3.384146341,squat-1,squat
1.58204E+12,eSense-0869,-1.120483398,0.35949707,0.173095703,-0.06097561,4.329268293,2.926829268,squat-1,squat
1.58204E+12,eSense-0869,-1.017700195,0.333984375,0.179931641,1.554878049,2.774390244,0.701219512,squat-1,squat
1.58204E+12,eSense-0869,-0.915283203,0.322021484,0.142822266,0.457317073,7.682926829,3.932926829,squat-1,squat
1.58204E+12,eSense-0869,-0.828613281,0.306030273,0.106445313,6.12804878,6.981707317,4.146341463,squat-1,squat
1.58204E+12,eSense-0869,-0.693603516,0.274536133,0.071289063,12.13414634,1.981707317,2.743902439,squat-1,squat
1.58204E+12,eSense-0869,-0.690307617,0.286743164,0.076904297,17.83536585,-2.103658537,4.237804878,squat-1,squat
1.58204E+12,eSense-0869,-0.763305664,0.297363281,0.122314453,9.115853659,-1.920731707,6.524390244,squat-1,squat
1.58204E+12,eSense-0869,-0.842163086,0.305786133,0.157836914,8.62804878,-2.042682927,2.530487805,squat-1,squat
1.58204E+12,eSense-0869,-0.901245117,0.343261719,0.153930664,5.091463415,-4.054878049,0.12195122,squat-1,squat
1.58204E+12,eSense-0869,-0.87902832,0.36730957,0.145751953,3.597560976,4.298780488,3.109756098,squat-1,squat
1.58204E+12,eSense-0869,-0.912475586,0.356567383,0.129150391,-2.469512195,7.62195122,-5.762195122,squat-1,squat
1.58204E+12,eSense-0869,-0.913696289,0.341064453,0.132446289,0.396341463,1.829268293,-2.43902439,squat-1,squat
1.58204E+12,eSense-0869,-0.910644531,0.363647461,0.125244141,4.207317073,0.945121951,0.457317073,squat-1,squat
1.58204E+12,eSense-0869,-0.907592773,0.364501953,0.129394531,2.713414634,-0.06097561,0.670731707,squat-1,squat
1.58204E+12,eSense-0869,-0.898925781,0.35546875,0.139160156,3.079268293,-1.432926829,-2.469512195,squat-1,squat
1.58204E+12,eSense-0869,-0.908691406,0.355834961,0.145019531,2.317073171,0.06097561,-1.402439024,squat-1,squat
1.58204E+12,eSense-0869,-0.907104492,0.346435547,0.152954102,2.317073171,-0.426829268,-1.981707317,squat-1,squat
1.58204E+12,eSense-0869,-0.904785156,0.34777832,0.156982422,1.920731707,0.274390244,-2.5,squat-1,squat
1.58204E+12,eSense-0869,-0.908569336,0.349975586,0.155639648,0.335365854,2.957317073,-1.646341463,squat-1,squat
1.58204E+12,eSense-0869,-0.911621094,0.344238281,0.151123047,-1.097560976,3.384146341,-2.317073171,squat-1,squat
1.58204E+12,eSense-0869,-0.914550781,0.324462891,0.164794922,0.518292683,0.548780488,-4.115853659,squat-1,squat
1.58204E+12,eSense-0869,-0.909545898,0.310302734,0.160522461,0.609756098,3.932926829,-0.335365854,squat-1,squat
1.58204E+12,eSense-0869,-0.901977539,0.309936523,0.154785156,-0.670731707,2.56097561,-0.701219512,squat-1,squat
1.58204E+12,eSense-0869,-0.827880859,0.287719727,0.151000977,-1.707317073,0.091463415,-2.073170732,squat-1,squat
1.58204E+12,eSense-0869,-0.765136719,0.295043945,0.143432617,-0.304878049,3.475609756,-2.134146341,squat-1,squat
