time,eSense Name,Ax,Ay,Az,Gx,Gy,Gz,title,label
1.58E+12,eSense-0869,-0.939819336,0.026123047,0.270629883,-2.743902439,-1.432926829,0.731707317,squat-1,break
1.58E+12,eSense-0869,-0.939819336,0.026123047,0.270629883,-2.743902439,-1.432926829,0.731707317,squat-1,break
1.58E+12,eSense-0869,-0.923583984,0.007446289,0.282226563,-3.932926829,2.042682927,4.512195122,squat-1,break
1.58E+12,eSense-0869,-0.923583984,0.007446289,0.282226563,-3.932926829,2.042682927,4.512195122,squat-1,break
1.58E+12,eSense-0869,-0.917114258,0.020751953,0.27331543,0.304878049,2.073170732,0.12195122,squat-1,break
1.58E+12,eSense-0869,-0.917114258,0.020751953,0.27331543,0.304878049,2.073170732,0.12195122,squat-1,break
1.58E+12,eSense-0869,-0.92980957,-0.025390625,0.271240234,-4.603658537,-1.097560976,-11.70731707,squat-1,break
1.58E+12,eSense-0869,-0.92980957,-0.025390625,0.271240234,-4.603658537,-1.097560976,-11.70731707,squat-1,break
1.58E+12,eSense-0869,-0.966552734,0.028564453,0.262329102,-4.146341463,4.847560976,4.695121951,squat-1,break
1.58E+12,eSense-0869,-0.966552734,0.028564453,0.262329102,-4.146341463,4.847560976,4.695121951,squat-1,break
1.58E+12,eSense-0869,-0.9453125,0.02746582,0.251831055,-1.676829268,4.695121951,4.176829268,squat-1,break
1.58E+12,eSense-0869,-0.9453125,0.02746582,0.251831055,-1.676829268,4.695121951,4.176829268,squat-1,break
1.58E+12,eSense-0869,-0.950927734,-0.003051758,0.255981445,-0.365853659,2.195121951,-2.835365854,squat-1,break
1.58E+12,eSense-0869,-0.950683594,0.008544922,0.251342773,5.762195122,3.841463415,1.25,squat-1,break
1.58E+12,eSense-0869,-0.950927734,-0.003051758,0.255981445,-0.365853659,2.195121951,-2.835365854,squat-1,break
1.58E+12,eSense-0869,-0.950683594,0.008544922,0.251342773,5.762195122,3.841463415,1.25,squat-1,break
1.58E+12,eSense-0869,-0.946899414,0.012817383,0.247192383,5.06097561,5.792682927,1.097560976,squat-1,break
1.58E+12,eSense-0869,-0.946899414,0.012817383,0.247192383,5.06097561,5.792682927,1.097560976,squat-1,break
1.58E+12,eSense-0869,-0.952026367,0.012695313,0.239990234,5.609756098,6.615853659,0.853658537,squat-1,break
1.58E+12,eSense-0869,-0.952026367,0.012695313,0.239990234,5.609756098,6.615853659,0.853658537,squat-1,break
1.58E+12,eSense-0869,-0.961547852,0.029663086,0.233764648,7.56097561,5.823170732,3.993902439,squat-1,break
1.58E+12,eSense-0869,-0.948120117,0.03527832,0.222412109,3.62804878,6.31097561,3.932926829,squat-1,break
1.58E+12,eSense-0869,-0.961547852,0.029663086,0.233764648,7.56097561,5.823170732,3.993902439,squat-1,break
1.58E+12,eSense-0869,-0.948120117,0.03527832,0.222412109,3.62804878,6.31097561,3.932926829,squat-1,break
1.58E+12,eSense-0869,-0.959350586,0.051025391,0.208740234,4.908536585,7.469512195,4.847560976,squat-1,break
1.58E+12,eSense-0869,-0.959350586,0.051025391,0.208740234,4.908536585,7.469512195,4.847560976,squat-1,break
1.58E+12,eSense-0869,-0.975585938,0.087280273,0.181396484,11.73780488,13.53658537,13.65853659,squat-1,break
1.58E+12,eSense-0869,-0.975585938,0.087280273,0.181396484,11.73780488,13.53658537,13.65853659,squat-1,break
1.58E+12,eSense-0869,-0.958374023,0.172485352,0.141479492,22.77439024,19.20731707,39.51219512,squat-1,break
1.58E+12,eSense-0869,-0.958374023,0.172485352,0.141479492,22.77439024,19.20731707,39.51219512,squat-1,break
1.58E+12,eSense-0869,-0.919189453,0.217773438,0.113525391,33.07926829,24.51219512,51.34146341,squat-1,break
1.58E+12,eSense-0869,-0.919189453,0.217773438,0.113525391,33.07926829,24.51219512,51.34146341,squat-1,break
1.58E+12,eSense-0869,-0.881713867,0.333618164,0.060424805,47.28658537,38.75,56.15853659,squat-1,break
1.58E+12,eSense-0869,-0.881713867,0.333618164,0.060424805,47.28658537,38.75,56.15853659,squat-1,break
1.58E+12,eSense-0869,-0.869140625,0.428466797,-0.01940918,31.25,59.78658537,65.79268293,squat-1,break
1.58E+12,eSense-0869,-0.869140625,0.428466797,-0.01940918,31.25,59.78658537,65.79268293,squat-1,break
1.58E+12,eSense-0869,-0.887207031,0.458862305,-0.111572266,20.54878049,38.84146341,51.15853659,squat-1,break
1.58E+12,eSense-0869,-0.887207031,0.458862305,-0.111572266,20.54878049,38.84146341,51.15853659,squat-1,break
1.58E+12,eSense-0869,-0.891113281,0.492797852,-0.125366211,20.30487805,-2.103658537,35.27439024,squat-1,break
1.58E+12,eSense-0869,-0.891113281,0.492797852,-0.125366211,20.30487805,-2.103658537,35.27439024,squat-1,break
1.58E+12,eSense-0869,-0.809692383,0.517944336,-0.112548828,25.6097561,-14.9695122,20.73170732,squat-1,break
1.58E+12,eSense-0869,-0.809692383,0.517944336,-0.112548828,25.6097561,-14.9695122,20.73170732,squat-1,break
1.58E+12,eSense-0869,-0.795166016,0.560302734,-0.105224609,23.29268293,-10.76219512,10.15243902,squat-1,break
1.58E+12,eSense-0869,-0.795166016,0.560302734,-0.105224609,23.29268293,-10.76219512,10.15243902,squat-1,break
1.58E+12,eSense-0869,-0.792114258,0.615478516,-0.137451172,11.43292683,6.768292683,6.067073171,squat-1,break
1.58E+12,eSense-0869,-0.792114258,0.615478516,-0.137451172,11.43292683,6.768292683,6.067073171,squat-1,break
1.58E+12,eSense-0869,-0.798828125,0.595703125,-0.136474609,-3.567073171,7.62195122,-3.902439024,squat-1,break
1.58E+12,eSense-0869,-0.764648438,0.584106445,-0.15625,-0.640243902,9.695121951,-3.353658537,squat-1,break
1.58E+12,eSense-0869,-0.765625,0.6328125,-0.207397461,-3.658536585,11.52439024,-3.353658537,squat-1,break
1.58E+12,eSense-0869,-0.798828125,0.595703125,-0.136474609,-3.567073171,7.62195122,-3.902439024,squat-1,break
1.58E+12,eSense-0869,-0.764648438,0.584106445,-0.15625,-0.640243902,9.695121951,-3.353658537,squat-1,break
1.58E+12,eSense-0869,-0.765625,0.6328125,-0.207397461,-3.658536585,11.52439024,-3.353658537,squat-1,break
1.58E+12,eSense-0869,-0.775024414,0.681396484,-0.257324219,-26.52439024,-2.347560976,-33.81097561,squat-1,break
1.58E+12,eSense-0869,-0.775024414,0.681396484,-0.257324219,-26.52439024,-2.347560976,-33.81097561,squat-1,break
1.58E+12,eSense-0869,-0.822143555,0.565551758,-0.166992188,-61.52439024,-21.00609756,-66.79878049,squat-1,break
1.58E+12,eSense-0869,-0.822143555,0.565551758,-0.166992188,-61.52439024,-21.00609756,-66.79878049,squat-1,break
1.58E+12,eSense-0869,-0.862915039,0.415161133,-0.063598633,-61.8597561,-23.90243902,-64.54268293,squat-1,break
1.58E+12,eSense-0869,-0.862915039,0.415161133,-0.063598633,-61.8597561,-23.90243902,-64.54268293,squat-1,break
1.58E+12,eSense-0869,-0.901611328,0.328369141,0.031494141,-41.49390244,-26.82926829,-54.11585366,squat-1,break
1.58E+12,eSense-0869,-0.901611328,0.328369141,0.031494141,-41.49390244,-26.82926829,-54.11585366,squat-1,break
1.58E+12,eSense-0869,-0.908935547,0.249389648,0.122558594,-19.29878049,-28.07926829,-46.70731707,squat-1,break
1.58E+12,eSense-0869,-0.911987305,0.228393555,0.150024414,11.76829268,-24.20731707,-42.89634146,squat-1,break
1.58E+12,eSense-0869,-0.908935547,0.249389648,0.122558594,-19.29878049,-28.07926829,-46.70731707,squat-1,break
1.58E+12,eSense-0869,-0.911987305,0.228393555,0.150024414,11.76829268,-24.20731707,-42.89634146,squat-1,break
1.58E+12,eSense-0869,-0.916870117,0.270385742,0.132568359,9.390243902,-11.55487805,-32.98780488,squat-1,break
1.58E+12,eSense-0869,-0.916870117,0.270385742,0.132568359,9.390243902,-11.55487805,-32.98780488,squat-1,break
1.58E+12,eSense-0869,-0.893554688,0.185546875,0.131835938,-9.542682927,-0.762195122,-33.47560976,squat-1,break
1.58E+12,eSense-0869,-0.893554688,0.185546875,0.131835938,-9.542682927,-0.762195122,-33.47560976,squat-1,break
1.58E+12,eSense-0869,-0.866821289,0.04309082,0.139160156,-16.67682927,-5.975609756,-46.61585366,squat-1,break
1.58E+12,eSense-0869,-0.866821289,0.04309082,0.139160156,-16.67682927,-5.975609756,-46.61585366,squat-1,break
1.58E+12,eSense-0869,-0.829223633,-0.115112305,0.209594727,-10.67073171,-10.67073171,-49.26829268,squat-1,break
1.58E+12,eSense-0869,-0.810913086,-0.120605469,0.196533203,-5.091463415,-0.701219512,-16.49390244,squat-1,break
1.58E+12,eSense-0869,-0.829223633,-0.115112305,0.209594727,-10.67073171,-10.67073171,-49.26829268,squat-1,break
1.58E+12,eSense-0869,-0.810913086,-0.120605469,0.196533203,-5.091463415,-0.701219512,-16.49390244,squat-1,break
1.58E+12,eSense-0869,-0.822753906,-0.153930664,0.191894531,-4.969512195,-1.615853659,0.640243902,squat-1,break
1.58E+12,eSense-0869,-0.822753906,-0.153930664,0.191894531,-4.969512195,-1.615853659,0.640243902,squat-1,break
1.58E+12,eSense-0869,-0.864624023,-0.255859375,0.259277344,-9.847560976,-18.59756098,-24.17682927,squat-1,break
1.58E+12,eSense-0869,-0.864624023,-0.255859375,0.259277344,-9.847560976,-18.59756098,-24.17682927,squat-1,break
1.58E+12,eSense-0869,-0.987304688,-0.46105957,0.434814453,-13.65853659,-36.67682927,-51.03658537,squat-1,break
1.58E+12,eSense-0869,-0.987304688,-0.46105957,0.434814453,-13.65853659,-36.67682927,-51.03658537,squat-1,break
1.58E+12,eSense-0869,-0.882446289,-0.55847168,0.446899414,-20.21341463,-36.79878049,-59.05487805,squat-1,break
1.58E+12,eSense-0869,-0.882446289,-0.55847168,0.446899414,-20.21341463,-36.79878049,-59.05487805,squat-1,break
1.58E+12,eSense-0869,-0.685058594,-0.555419922,0.438842773,-11.67682927,-27.43902439,-39.84756098,squat-1,break
1.58E+12,eSense-0869,-0.685058594,-0.555419922,0.438842773,-11.67682927,-27.43902439,-39.84756098,squat-1,break
1.58E+12,eSense-0869,-0.583251953,-0.559082031,0.47253418,-3.414634146,-14.26829268,-34.3902439,squat-1,break
1.58E+12,eSense-0869,-0.583251953,-0.559082031,0.47253418,-3.414634146,-14.26829268,-34.3902439,squat-1,break
1.58E+12,eSense-0869,-0.696166992,-0.740478516,0.480834961,-15.82317073,-9.908536585,-55.6097561,squat-1,break
1.58E+12,eSense-0869,-0.696166992,-0.740478516,0.480834961,-15.82317073,-9.908536585,-55.6097561,squat-1,break
1.58E+12,eSense-0869,-0.667480469,-0.785888672,0.49609375,-9.329268293,-11.58536585,-45.76219512,squat-1,break
1.58E+12,eSense-0869,-0.667480469,-0.785888672,0.49609375,-9.329268293,-11.58536585,-45.76219512,squat-1,break
1.58E+12,eSense-0869,-0.5703125,-0.716186523,0.441650391,-7.682926829,1.12804878,-13.53658537,squat-1,break
1.58E+12,eSense-0869,-0.527587891,-0.728393555,0.410644531,-6.493902439,-7.5,-17.83536585,squat-1,break
1.58E+12,eSense-0869,-0.5703125,-0.716186523,0.441650391,-7.682926829,1.12804878,-13.53658537,squat-1,break
1.58E+12,eSense-0869,-0.527587891,-0.728393555,0.410644531,-6.493902439,-7.5,-17.83536585,squat-1,break
1.58E+12,eSense-0869,-0.498779297,-0.768310547,0.422851563,0.274390244,-10.24390244,-27.56097561,squat-1,break
1.58E+12,eSense-0869,-0.498779297,-0.768310547,0.422851563,0.274390244,-10.24390244,-27.56097561,squat-1,break
1.58E+12,eSense-0869,-0.435424805,-0.708862305,0.391357422,-5.579268293,1.646341463,-17.59146341,squat-1,break
1.58E+12,eSense-0869,-0.434326172,-0.744140625,0.395019531,-9.725609756,-13.96341463,-31.2195122,squat-1,break
1.58E+12,eSense-0869,-0.435424805,-0.708862305,0.391357422,-5.579268293,1.646341463,-17.59146341,squat-1,break
1.58E+12,eSense-0869,-0.434326172,-0.744140625,0.395019531,-9.725609756,-13.96341463,-31.2195122,squat-1,break
1.58E+12,eSense-0869,-0.368286133,-0.821289063,0.421142578,0.548780488,-21.25,-42.4695122,squat-1,break
1.58E+12,eSense-0869,-0.299560547,-0.868652344,0.436645508,16.82926829,-14.29878049,-23.44512195,squat-1,break
1.58E+12,eSense-0869,-0.368286133,-0.821289063,0.421142578,0.548780488,-21.25,-42.4695122,squat-1,break
1.58E+12,eSense-0869,-0.299560547,-0.868652344,0.436645508,16.82926829,-14.29878049,-23.44512195,squat-1,break
1.58E+12,eSense-0869,-0.255126953,-0.836547852,0.509033203,26.31097561,-22.13414634,-29.45121951,squat-1,break
1.58E+12,eSense-0869,-0.255126953,-0.836547852,0.509033203,26.31097561,-22.13414634,-29.45121951,squat-1,break
1.58E+12,eSense-0869,-0.190795898,-0.819458008,0.539428711,-2.225609756,-18.38414634,-31.31097561,squat-1,break
1.58E+12,eSense-0869,-0.190795898,-0.819458008,0.539428711,-2.225609756,-18.38414634,-31.31097561,squat-1,break
1.58E+12,eSense-0869,-0.12878418,-0.848266602,0.531860352,-0.701219512,-20.15243902,-26.2804878,squat-1,break
1.58E+12,eSense-0869,-0.061401367,-0.845458984,0.535644531,10.24390244,-19.14634146,-40.09146341,squat-1,break
1.58E+12,eSense-0869,-0.12878418,-0.848266602,0.531860352,-0.701219512,-20.15243902,-26.2804878,squat-1,break
1.58E+12,eSense-0869,-0.061401367,-0.845458984,0.535644531,10.24390244,-19.14634146,-40.09146341,squat-1,break
1.58E+12,eSense-0869,0.000244141,-0.844238281,0.523803711,-14.63414634,-0.884146341,-26.55487805,squat-1,break
1.58E+12,eSense-0869,0.000244141,-0.844238281,0.523803711,-14.63414634,-0.884146341,-26.55487805,squat-1,break
1.58E+12,eSense-0869,0.046020508,-0.843505859,0.484619141,-9.756097561,-3.932926829,-21.55487805,squat-1,break
1.58E+12,eSense-0869,0.080200195,-0.915771484,0.456054688,-52.62195122,-10.6402439,-29.72560976,squat-1,break
1.58E+12,eSense-0869,0.046020508,-0.843505859,0.484619141,-9.756097561,-3.932926829,-21.55487805,squat-1,break
1.58E+12,eSense-0869,0.080200195,-0.915771484,0.456054688,-52.62195122,-10.6402439,-29.72560976,squat-1,break
1.58E+12,eSense-0869,0.128540039,-0.958984375,0.432495117,-6.402439024,4.847560976,5.792682927,squat-1,break
1.58E+12,eSense-0869,0.128540039,-0.958984375,0.432495117,-6.402439024,4.847560976,5.792682927,squat-1,break
1.58E+12,eSense-0869,0.119140625,-0.944091797,0.41809082,-4.969512195,-1.554878049,-7.957317073,squat-1,break
1.58E+12,eSense-0869,0.038696289,-0.866821289,0.430175781,7.926829268,31.52439024,2.896341463,squat-1,break
1.58E+12,eSense-0869,0.119140625,-0.944091797,0.41809082,-4.969512195,-1.554878049,-7.957317073,squat-1,break
1.58E+12,eSense-0869,0.038696289,-0.866821289,0.430175781,7.926829268,31.52439024,2.896341463,squat-1,break
1.58E+12,eSense-0869,0.096801758,-0.964111328,0.405761719,18.23170732,0.975609756,15.73170732,squat-1,break
1.58E+12,eSense-0869,0.096801758,-0.964111328,0.405761719,18.23170732,0.975609756,15.73170732,squat-1,break
1.58E+12,eSense-0869,0.063476563,-0.820556641,0.53527832,70.6402439,-49.3902439,-28.29268293,squat-1,break
1.58E+12,eSense-0869,0.277832031,-0.771972656,0.58605957,76.37195122,-30.76219512,-70.97560976,squat-1,break
1.58E+12,eSense-0869,0.063476563,-0.820556641,0.53527832,70.6402439,-49.3902439,-28.29268293,squat-1,break
1.58E+12,eSense-0869,0.277832031,-0.771972656,0.58605957,76.37195122,-30.76219512,-70.97560976,squat-1,break
1.58E+12,eSense-0869,0.401245117,-0.564697266,0.671508789,111.7378049,-45.42682927,-147.1036585,squat-1,break
1.58E+12,eSense-0869,0.401245117,-0.564697266,0.671508789,111.7378049,-45.42682927,-147.1036585,squat-1,break
1.58E+12,eSense-0869,0.443115234,-0.497314453,0.682006836,-32.62195122,28.93292683,18.62804878,squat-1,break
1.58E+12,eSense-0869,0.443115234,-0.497314453,0.682006836,-32.62195122,28.93292683,18.62804878,squat-1,break
1.58E+12,eSense-0869,0.325439453,-0.806030273,0.559692383,-206.0365854,32.43902439,170.152439,squat-1,break
1.58E+12,eSense-0869,0.176879883,-0.942749023,0.498046875,-5.152439024,-30.67073171,-3.963414634,squat-1,break
1.58E+12,eSense-0869,0.325439453,-0.806030273,0.559692383,-206.0365854,32.43902439,170.152439,squat-1,break
1.58E+12,eSense-0869,0.176879883,-0.942749023,0.498046875,-5.152439024,-30.67073171,-3.963414634,squat-1,break
1.58E+12,eSense-0869,0.331665039,-0.816650391,0.463867188,31.95121951,29.05487805,-19.05487805,squat-1,break
1.58E+12,eSense-0869,0.331665039,-0.816650391,0.463867188,31.95121951,29.05487805,-19.05487805,squat-1,break
1.58E+12,eSense-0869,0.20703125,-0.731689453,0.549804688,42.01219512,27.74390244,2.347560976,squat-1,break
1.58E+12,eSense-0869,0.20703125,-0.731689453,0.549804688,42.01219512,27.74390244,2.347560976,squat-1,break
1.58E+12,eSense-0869,0.346191406,-0.836791992,0.584716797,54.23780488,-53.17073171,-59.60365854,squat-1,break
1.58E+12,eSense-0869,0.433349609,-0.602294922,0.65222168,52.22560976,37.40853659,-149.847561,squat-1,break
1.58E+12,eSense-0869,0.346191406,-0.836791992,0.584716797,54.23780488,-53.17073171,-59.60365854,squat-1,break
1.58E+12,eSense-0869,0.433349609,-0.602294922,0.65222168,52.22560976,37.40853659,-149.847561,squat-1,break
1.58E+12,eSense-0869,0.553710938,-1.099243164,0.438110352,-89.29878049,-152.9878049,262.347561,squat-1,break
1.58E+12,eSense-0869,0.349487305,-0.796630859,0.467651367,-15.6402439,-21.06707317,17.83536585,squat-1,break
1.58E+12,eSense-0869,0.553710938,-1.099243164,0.438110352,-89.29878049,-152.9878049,262.347561,squat-1,break
1.58E+12,eSense-0869,0.349487305,-0.796630859,0.467651367,-15.6402439,-21.06707317,17.83536585,squat-1,break
1.58E+12,eSense-0869,0.369384766,-0.842285156,0.462646484,42.56097561,20.70121951,21.12804878,squat-1,break
1.58E+12,eSense-0869,0.369384766,-0.842285156,0.462646484,42.56097561,20.70121951,21.12804878,squat-1,break
1.58E+12,eSense-0869,0.27722168,-0.805541992,0.545043945,30.33536585,-6.097560976,21.15853659,squat-1,break
1.58E+12,eSense-0869,0.27722168,-0.805541992,0.545043945,30.33536585,-6.097560976,21.15853659,squat-1,break
1.58E+12,eSense-0869,0.351196289,-0.721313477,0.617553711,142.6829268,112.8963415,-28.59756098,squat-1,break
1.58E+12,eSense-0869,0.351196289,-0.721313477,0.617553711,142.6829268,112.8963415,-28.59756098,squat-1,break
1.58E+12,eSense-0869,0.157348633,-0.556152344,0.73046875,24.42073171,-5.548780488,-45.85365854,squat-1,break
1.58E+12,eSense-0869,0.157348633,-0.556152344,0.73046875,24.42073171,-5.548780488,-45.85365854,squat-1,break
1.58E+12,eSense-0869,0.280883789,-0.706176758,0.763671875,-55.85365854,65.0304878,-91.76829268,squat-1,break
1.58E+12,eSense-0869,0.280883789,-0.706176758,0.763671875,-55.85365854,65.0304878,-91.76829268,squat-1,break
1.58E+12,eSense-0869,0.463256836,-0.520751953,0.747314453,-14.54268293,-60.21341463,-284.4207317,squat-1,break
1.58E+12,eSense-0869,0.463256836,-0.520751953,0.747314453,-14.54268293,-60.21341463,-284.4207317,squat-1,break
1.58E+12,eSense-0869,0.713256836,-0.323364258,0.601074219,-41.09756098,-92.68292683,-105.7621951,squat-1,break
1.58E+12,eSense-0869,0.713256836,-0.323364258,0.601074219,-41.09756098,-92.68292683,-105.7621951,squat-1,break
1.58E+12,eSense-0869,0.774536133,-0.35559082,0.549804688,-16.00609756,48.7804878,123.1707317,squat-1,break
